[run number],initial-people,environment,healthy-treatment-chance,dep-treatment-chance,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]"
12,1000,50,7.7,28,99,948,27,13,12,52,9.069158367,100,573,54.06239809,11.28661241,8.372690285,9.838938879,504,21,444,31,525,475
10,1000,50,7.7,28,102,947,32,19,2,53,9.093132813,116,558,53.30559536,10.56934087,8.692442901,9.506853291,485,23,462,30,508,492
13,1000,50,7.7,28,93,939,37,11,13,61,9.061146249,121,506,52.63883848,10.45504761,8.479121063,9.643171434,478,22,461,39,500,500
9,1000,50,7.7,28,101,939,34,15,12,61,9.269699694,112,570,53.9549491,11.38194308,8.762197354,9.732565116,449,28,490,33,477,523
15,1000,50,7.7,28,86,956,26,10,8,44,8.287336418,98,519,52.88088359,10.45288629,7.944836362,8.598462424,458,18,498,26,476,524
16,1000,50,7.7,28,68,966,19,8,7,34,8.282835469,116,533,52.23658779,10.07682752,8.031216126,8.546829534,497,15,469,19,512,488
14,1000,50,7.7,28,90,951,32,12,5,49,8.783826504,122,541,53.33666896,10.73092737,8.661334527,8.908294158,491,13,460,36,504,496
12,1000,50,7.7,28,100,948,27,13,12,52,9.056701914,127,553,54.08238849,11.30585023,8.340001072,9.84884495,505,20,443,32,525,475
10,1000,50,7.7,28,103,948,32,18,2,52,9.125931985,115,537,53.33481183,10.59774661,8.733537163,9.531087614,485,23,463,29,508,492
11,1000,50,7.7,28,100,944,32,14,10,56,9.027057828,140,558,53.40280312,11.00888153,8.51503342,9.532974589,475,22,469,34,497,503
13,1000,50,7.7,28,94,939,38,11,12,61,9.059595577,102,537,52.66314912,10.49751034,8.446634088,9.672557066,478,22,461,39,500,500
9,1000,50,7.7,28,102,938,35,15,12,62,9.287046135,106,543,53.95929572,11.40025767,8.781594468,9.74804125,449,28,489,34,477,523
15,1000,50,7.7,28,87,956,26,9,9,44,8.301008168,128,523,52.92089683,10.48286279,7.929303459,8.63866359,458,18,498,26,476,524
16,1000,50,7.7,28,69,963,21,9,7,37,8.334988183,97,521,52.25408634,10.07260282,8.094768644,8.587021796,496,16,467,21,512,488
14,1000,50,7.7,28,91,952,30,13,5,48,8.809246812,108,524,53.3680694,10.76314027,8.671794457,8.948916139,492,12,460,36,504,496
12,1000,50,7.7,28,101,947,27,14,12,53,9.063117781,112,538,54.12620541,11.34755176,8.363840882,9.836002774,504,21,443,32,525,475
10,1000,50,7.7,28,104,944,36,18,2,56,9.172966287,123,565,53.37256969,10.60590399,8.755288594,9.604226995,485,23,459,33,508,492
17,1000,50,7.7,28,0,937,35,16,12,63,7.212,111,507,49.9008465,8.994058026,6.290258449,8.144869215,483,20,454,43,503,497
11,1000,50,7.7,28,101,944,33,13,10,56,9.052522409,116,563,53.42104442,11.01804786,8.574495065,9.524847639,474,23,470,33,497,503
13,1000,50,7.7,28,95,940,37,11,12,60,9.053635942,121,531,52.70471542,10.51376994,8.439798626,9.667473259,478,22,462,38,500,500
9,1000,50,7.7,28,103,938,35,14,13,62,9.285174479,118,504,53.9621203,11.39949776,8.761271374,9.762998152,450,27,488,35,477,523
15,1000,50,7.7,28,88,956,27,8,9,44,8.335697104,106,519,52.94965315,10.51845907,8.000884018,8.639840289,457,19,499,25,476,524
14,1000,50,7.7,28,92,953,29,12,6,47,8.799473053,127,539,53.41934328,10.76701531,8.682996119,8.917828647,493,11,460,36,504,496
12,1000,50,7.7,28,102,949,27,12,12,51,9.065025535,101,544,54.15182786,11.37597307,8.389648992,9.811494346,505,20,444,31,525,475
16,1000,50,7.7,28,70,963,21,9,7,37,8.31659392,107,549,52.30237685,10.07173873,8.096859085,8.547135387,496,16,467,21,512,488
11,1000,50,7.7,28,102,943,34,12,11,57,9.056628389,119,559,53.44865929,11.05034231,8.612678409,9.495282742,473,24,470,33,497,503
17,1000,50,7.7,28,1,938,34,16,12,62,7.232777147,88,508,49.93071007,9.027256058,6.289335569,8.187608361,484,19,454,43,503,497
13,1000,50,7.7,28,96,940,37,11,12,60,9.093996962,109,543,52.74100599,10.56002627,8.489123031,9.698870893,478,22,462,38,500,500
9,1000,50,7.7,28,104,940,34,14,12,60,9.292202032,123,525,53.9660185,11.40584957,8.818360368,9.724367373,450,27,490,33,477,523
18,1000,50,7.7,28,0,952,25,15,8,48,6.917,92,516,50.22419284,8.628227775,6.162109375,7.709016393,494,18,458,30,512,488
15,1000,50,7.7,28,89,958,26,8,8,42,8.346194259,97,539,52.98194813,10.56520937,7.986547292,8.672896465,459,17,499,25,476,524
12,1000,50,7.7,28,103,947,29,12,12,53,9.057780086,118,522,54.19445641,11.38959939,8.365839849,9.822556138,504,21,443,32,525,475
14,1000,50,7.7,28,93,950,31,12,7,50,8.80073119,123,521,53.44408911,10.76755998,8.702663189,8.900380932,490,14,460,36,504,496
17,1000,50,7.7,28,2,938,34,16,12,62,7.228245938,108,501,49.94846019,9.046965867,6.283112571,8.184789365,484,19,454,43,503,497
11,1000,50,7.7,28,103,944,32,13,11,56,9.061721073,116,523,53.49646055,11.05351892,8.630715042,9.487585878,473,24,471,32,497,503
13,1000,50,7.7,28,97,939,38,11,12,61,9.110019031,113,513,52.77703595,10.58395999,8.489143722,9.73089434,477,23,462,38,500,500
16,1000,50,7.7,28,71,964,20,10,6,36,8.313391988,120,532,52.34021479,10.09707888,8.080731675,8.557494611,496,16,468,20,512,488
18,1000,50,7.7,28,1,951,26,15,8,49,6.949222672,80,527,50.2637417,8.655059696,6.225253622,7.708796757,493,19,458,30,512,488
12,1000,50,7.7,28,104,945,31,12,12,55,9.061847672,111,559,54.23008823,11.41714228,8.358389874,9.83935366,504,21,441,34,525,475
15,1000,50,7.7,28,90,957,27,8,8,43,8.37725463,110,528,52.99988053,10.58587622,7.995138723,8.724367554,460,16,497,27,476,524
19,1000,50,7.7,28,0,941,29,12,18,59,7.224,94,533,50.02521817,8.954886684,6.321011673,8.179012346,496,18,445,41,514,486
14,1000,50,7.7,28,94,950,31,12,7,50,8.794126983,118,575,53.48906977,10.78347296,8.711441836,8.878145761,490,14,460,36,504,496
17,1000,50,7.7,28,3,938,34,16,12,62,7.230786255,86,498,49.98964663,9.067343046,6.293119203,8.179773231,484,19,454,43,503,497
11,1000,50,7.7,28,104,944,31,14,11,56,9.093005959,117,524,53.53144994,11.05677198,8.67827169,9.502793099,473,24,471,32,497,503
20,1000,50,7.7,28,0,952,25,9,14,48,7.321,101,497,50.16253683,8.691191332,6.558185404,8.105476673,489,18,463,30,507,493
13,1000,50,7.7,28,98,938,39,11,12,62,9.146278821,98,531,52.8252292,10.57918607,8.524947047,9.767610595,477,23,461,39,500,500
16,1000,50,7.7,28,72,963,20,11,6,37,8.31877361,101,500,52.37241173,10.1202802,8.06378195,8.586305843,496,16,467,21,512,488
18,1000,50,7.7,28,2,952,27,13,8,48,6.966565354,88,512,50.3005672,8.66571762,6.255365266,7.712742495,492,20,460,28,512,488
14,1000,50,7.7,28,95,950,31,12,7,50,8.812438354,99,531,53.52869692,10.81387459,8.739209155,8.88684867,490,14,460,36,504,496
15,1000,50,7.7,28,91,957,27,8,8,43,8.375483873,120,537,53.04851581,10.59311882,7.98416586,8.730955962,460,16,497,27,476,524
19,1000,50,7.7,28,1,942,28,12,18,58,7.219549037,103,498,50.0308617,8.977091226,6.301696181,8.190282305,496,18,446,40,514,486
17,1000,50,7.7,28,4,938,35,15,12,62,7.241288598,113,493,50.03724255,9.085052771,6.301116316,8.192811048,485,18,453,44,503,497
13,1000,50,7.7,28,99,939,38,11,12,61,9.189201996,107,537,52.86019456,10.58050726,8.5558022,9.822601792,477,23,462,38,500,500
20,1000,50,7.7,28,1,952,25,10,13,48,7.35142188,99,487,50.1978439,8.70582095,6.633269776,8.089967755,489,18,463,30,507,493
16,1000,50,7.7,28,73,959,23,12,6,41,8.363522105,105,549,52.42444597,10.14489156,8.101646518,8.638276819,494,18,465,23,512,488
18,1000,50,7.7,28,3,952,26,14,8,48,7.012719178,105,521,50.33542779,8.685978719,6.334882533,7.723892052,492,20,460,28,512,488
14,1000,50,7.7,28,96,950,32,10,8,50,8.847039765,117,531,53.54243912,10.81328633,8.799874953,8.8949653,489,15,461,35,504,496
15,1000,50,7.7,28,92,957,29,8,6,43,8.360068636,98,514,53.07449853,10.60968907,7.928070464,8.752494455,461,15,496,28,476,524
17,1000,50,7.7,28,5,938,34,16,12,62,7.283286164,109,508,50.0747669,9.105502722,6.329653414,8.248431583,484,19,454,43,503,497
19,1000,50,7.7,28,2,941,29,12,18,59,7.24942632,82,524,50.06214713,8.999667506,6.329222663,8.222645825,495,19,446,40,514,486
13,1000,50,7.7,28,100,937,40,11,12,63,9.200119749,105,514,52.89715069,10.58389525,8.566416319,9.83382318,477,23,460,40,500,500
20,1000,50,7.7,28,2,953,24,9,14,47,7.358520883,88,531,50.23734465,8.730281947,6.640526528,8.096904529,489,18,464,29,507,493
16,1000,50,7.7,28,74,959,24,11,6,41,8.381415748,117,501,52.47869347,10.15409915,8.110357944,8.665804264,494,18,465,23,512,488
18,1000,50,7.7,28,4,954,25,13,8,46,7.045835439,98,529,50.36154699,8.70236952,6.372254283,7.752543536,492,20,462,26,512,488
17,1000,50,7.7,28,6,938,34,16,12,62,7.296572784,103,469,50.10653657,9.121655626,6.337361979,8.267363598,484,19,454,43,503,497
15,1000,50,7.7,28,93,957,27,10,6,43,8.383875113,118,522,53.11705703,10.62635176,7.929529078,8.796601663,461,15,496,28,476,524
14,1000,50,7.7,28,97,949,32,11,8,51,8.857428287,125,525,53.56422204,10.85387279,8.809419376,8.906211536,489,15,460,36,504,496
19,1000,50,7.7,28,3,941,30,11,18,59,7.290109223,103,487,50.09344772,9.023863856,6.38268248,8.249815696,495,19,446,40,514,486
13,1000,50,7.7,28,101,938,39,11,12,62,9.207370423,119,535,52.91751411,10.59629656,8.569741319,9.844999527,478,22,460,40,500,500
20,1000,50,7.7,28,3,953,25,9,13,47,7.384066376,95,522,50.28013962,8.754946994,6.680615226,8.107493827,488,19,465,28,507,493
17,1000,50,7.7,28,7,940,32,15,13,60,7.319857445,104,501,50.12400635,9.146350903,6.395593348,8.255279661,485,18,455,42,503,497
14,1000,50,7.7,28,98,950,30,11,9,50,8.895163332,116,544,53.5987109,10.88484437,8.826385505,8.965050479,489,15,461,35,504,496
15,1000,50,7.7,28,94,958,25,11,6,42,8.421045283,115,538,53.15243465,10.64226428,7.920654666,8.875598592,462,14,496,28,476,524
18,1000,50,7.7,28,5,955,24,12,9,45,7.057125793,103,501,50.36977345,8.714148319,6.38592693,7.761334436,492,20,463,25,512,488
13,1000,50,7.7,28,102,939,38,9,14,61,9.265343602,117,519,52.94418776,10.61618887,8.629741029,9.900946175,478,22,461,39,500,500
16,1000,50,7.7,28,75,958,25,11,6,42,8.375879968,98,522,52.49736155,10.19196935,8.070967504,8.695788126,494,18,464,24,512,488
19,1000,50,7.7,28,4,941,30,11,18,59,7.285592511,97,487,50.10036381,9.034542135,6.396956637,8.225425513,495,19,446,40,514,486
20,1000,50,7.7,28,4,954,23,10,13,46,7.392908129,93,524,50.31419439,8.772224114,6.657415781,8.14928667,489,18,465,28,507,493
17,1000,50,7.7,28,8,940,31,16,13,60,7.353576091,112,494,50.15458882,9.152353602,6.452108942,8.265926144,485,18,455,42,503,497
14,1000,50,7.7,28,99,949,31,11,9,51,8.884089137,125,556,53.64744097,10.89975426,8.837216925,8.931717352,489,15,460,36,504,496
18,1000,50,7.7,28,6,956,24,12,8,44,7.094466904,97,503,50.40200318,8.730597478,6.46881351,7.750890137,492,20,464,24,512,488
15,1000,50,7.7,28,95,958,25,11,6,42,8.433421739,113,531,53.19162495,10.67474361,7.947161568,8.875138993,462,14,496,28,476,524
13,1000,50,7.7,28,103,939,38,9,14,61,9.284559722,111,541,52.95859429,10.60594816,8.626732024,9.94238742,478,22,461,39,500,500
19,1000,50,7.7,28,5,942,29,11,18,58,7.295229138,103,497,50.14343324,9.032210353,6.385815446,8.257037035,496,18,446,40,514,486
16,1000,50,7.7,28,76,958,25,10,7,42,8.400522272,100,542,52.53391075,10.21978607,8.093397614,8.722751421,494,18,464,24,512,488
17,1000,50,7.7,28,9,941,30,16,13,59,7.391104415,86,499,50.18625508,9.174182306,6.51702071,8.275740439,485,18,456,41,503,497
20,1000,50,7.7,28,5,954,24,9,13,46,7.420818743,99,508,50.34227449,8.788916233,6.681835364,8.180787452,490,17,464,29,507,493
14,1000,50,7.7,28,100,949,32,11,8,51,8.913263103,103,526,53.68422194,10.91987234,8.879570205,8.947499435,489,15,460,36,504,496
13,1000,50,7.7,28,104,938,39,9,14,62,9.305255611,105,534,52.99463138,10.62595631,8.655836247,9.954674975,477,23,461,39,500,500
21,1000,50,7.7,28,0,948,28,15,9,52,7.093,87,506,49.73245275,8.731282007,6.473581213,7.740286299,490,21,458,31,511,489
15,1000,50,7.7,28,96,957,26,11,6,43,8.457244664,110,562,53.22729518,10.69162315,7.949775736,8.918227889,462,14,495,29,476,524
18,1000,50,7.7,28,7,956,25,12,7,44,7.092431354,99,506,50.43548511,8.742227325,6.495235875,7.718997103,492,20,464,24,512,488
19,1000,50,7.7,28,6,945,28,10,17,55,7.281814279,119,501,50.16362352,9.051696582,6.371760252,8.244299401,498,16,447,39,514,486
16,1000,50,7.7,28,77,957,26,10,7,43,8.422411884,99,528,52.5706748,10.22049554,8.075190747,8.786709471,494,18,463,25,512,488
17,1000,50,7.7,28,10,942,30,16,12,58,7.396341578,97,495,50.20640727,9.208505683,6.513170222,8.290174963,485,18,457,40,503,497
14,1000,50,7.7,28,101,949,32,11,8,51,8.937701703,107,560,53.7183497,10.9325013,8.869227549,9.007280278,490,14,459,37,504,496
20,1000,50,7.7,28,6,952,26,9,13,48,7.455961871,102,513,50.36578962,8.795090861,6.702542421,8.230776598,489,18,463,30,507,493
21,1000,50,7.7,28,1,946,31,15,8,54,7.140699733,107,489,49.75550815,8.753481703,6.528381728,7.780565788,489,22,457,32,511,489
18,1000,50,7.7,28,8,957,24,12,7,43,7.129124603,89,536,50.46692346,8.751426834,6.535454508,7.751991589,492,20,465,23,512,488
15,1000,50,7.7,28,97,956,27,11,6,44,8.478118697,109,542,53.24251097,10.6974662,8.012137375,8.901414707,462,14,494,30,476,524
19,1000,50,7.7,28,7,945,27,11,17,55,7.298218308,88,521,50.22369594,9.059431511,6.389269179,8.259534876,498,16,447,39,514,486
17,1000,50,7.7,28,11,941,31,16,12,59,7.417696904,90,557,50.22754987,9.212567749,6.539630227,8.306363983,484,19,457,40,503,497
16,1000,50,7.7,28,78,958,24,9,9,42,8.445821532,106,536,52.58251531,10.23074542,8.099710307,8.808954621,496,16,462,26,512,488
14,1000,50,7.7,28,102,944,37,10,9,56,8.974582204,114,544,53.75585535,10.94318448,8.910306004,9.039895117,488,16,456,40,504,496
21,1000,50,7.7,28,2,946,31,15,8,54,7.147977768,86,501,49.77973441,8.792338753,6.528613866,7.795206712,489,22,457,32,511,489
20,1000,50,7.7,28,7,951,27,9,13,49,7.460144416,88,504,50.40797458,8.832269794,6.721224806,8.220047545,488,19,463,30,507,493
18,1000,50,7.7,28,9,957,24,12,7,43,7.185426092,93,498,50.49246637,8.749064111,6.594214433,7.805713734,493,19,464,24,512,488
15,1000,50,7.7,28,98,956,26,12,6,44,8.535714951,106,543,53.27420804,10.72552493,8.102686935,8.929076278,462,14,494,30,476,524
19,1000,50,7.7,28,8,946,26,11,17,54,7.307201343,100,507,50.2472124,9.08121327,6.389856153,8.277397697,498,16,448,38,514,486
17,1000,50,7.7,28,12,942,30,16,12,58,7.431217723,97,507,50.25774565,9.239160105,6.552556966,8.320486054,485,18,457,40,503,497
16,1000,50,7.7,28,79,956,26,9,9,44,8.484911355,105,531,52.61995822,10.25394066,8.110611201,8.877619714,494,18,462,26,512,488
14,1000,50,7.7,28,103,943,38,9,10,57,8.992935452,122,550,53.82252657,10.95453773,8.9117798,9.075400065,488,16,455,41,504,496
21,1000,50,7.7,28,3,946,32,14,8,54,7.189941066,102,513,49.799801,8.795699658,6.571780439,7.8359126,489,22,457,32,511,489
18,1000,50,7.7,28,10,957,25,11,7,43,7.210583063,91,518,50.55275384,8.749440968,6.598568913,7.852696269,494,18,463,25,512,488
20,1000,50,7.7,28,8,952,26,9,13,48,7.484167585,100,530,50.44331004,8.866527033,6.74456671,8.244771324,488,19,464,29,507,493
17,1000,50,7.7,28,13,944,28,16,12,56,7.439306044,111,521,50.28831449,9.267953307,6.553874802,8.335426597,486,17,458,39,503,497
19,1000,50,7.7,28,9,946,26,11,17,54,7.35898423,104,490,50.26977509,9.11516242,6.446478142,8.324062685,498,16,448,38,514,486
15,1000,50,7.7,28,99,956,25,13,6,44,8.527742979,94,533,53.32281376,10.74230806,8.102630895,8.913913497,462,14,494,30,476,524
16,1000,50,7.7,28,80,955,27,9,9,45,8.482721601,102,527,52.63432455,10.27475863,8.082950324,8.90215376,493,19,462,26,512,488
14,1000,50,7.7,28,104,941,39,10,10,59,9.007088335,112,509,53.88837922,10.97367905,8.900047246,9.115855894,487,17,454,42,504,496
22,1000,50,7.7,28,0,936,36,12,16,64,7.31,101,495,50.00312081,9.031980831,6.398467433,8.305439331,500,22,436,42,522,478
18,1000,50,7.7,28,11,957,25,11,7,43,7.188657883,94,510,50.54891189,8.76762292,6.594127192,7.812427789,494,18,463,25,512,488
21,1000,50,7.7,28,4,945,33,14,8,55,7.275458196,98,489,49.84616721,8.812249456,6.639069799,7.940477564,488,23,457,32,511,489
20,1000,50,7.7,28,9,952,26,9,13,48,7.517058936,88,513,50.46481955,8.903668138,6.814050409,8.240031195,488,19,464,29,507,493
17,1000,50,7.7,28,14,945,28,15,12,55,7.452762991,105,512,50.33885962,9.310690937,6.613125758,8.302536691,486,17,459,38,503,497
19,1000,50,7.7,28,10,945,27,11,17,55,7.38437649,85,483,50.30026013,9.13359721,6.48613437,8.334369184,497,17,448,38,514,486
15,1000,50,7.7,28,100,956,25,13,6,44,8.502296318,119,520,53.35612179,10.77325764,8.082674555,8.883479445,462,14,494,30,476,524
18,1000,50,7.7,28,12,958,24,11,7,42,7.209318844,94,507,50.57621083,8.788507806,6.587043222,7.862198184,495,17,463,25,512,488
16,1000,50,7.7,28,81,955,26,10,9,45,8.50253834,116,543,52.68362401,10.28812413,8.155478639,8.866666551,493,19,462,26,512,488
21,1000,50,7.7,28,5,947,32,13,8,53,7.279092002,90,487,49.86861743,8.835844444,6.636765602,7.950316523,490,21,457,32,511,489
22,1000,50,7.7,28,1,936,35,13,16,64,7.365715702,81,496,50.03820508,9.065887506,6.442877389,8.373501474,500,22,436,42,522,478
17,1000,50,7.7,28,15,948,26,15,11,52,7.410591479,114,495,50.39566194,9.346450004,6.578144175,8.253088449,488,15,460,37,503,497
20,1000,50,7.7,28,10,952,26,9,13,48,7.537109362,79,523,50.50248398,8.923075884,6.869667006,8.223505457,488,19,464,29,507,493
19,1000,50,7.7,28,11,944,28,11,17,56,7.415233568,85,522,50.36379261,9.160949653,6.510448914,8.372145733,497,17,447,39,514,486
15,1000,50,7.7,28,101,956,25,13,6,44,8.544349785,106,527,53.38564508,10.79117462,8.133454098,8.917606172,462,14,494,30,476,524
18,1000,50,7.7,28,13,958,24,11,7,42,7.21990021,73,499,50.63625012,8.790114034,6.609504398,7.860315487,495,17,463,25,512,488
21,1000,50,7.7,28,6,947,32,13,8,53,7.27806786,104,532,49.90925515,8.847786177,6.61675585,7.969132148,491,20,456,33,511,489
17,1000,50,7.7,28,16,949,25,15,11,51,7.447622972,92,510,50.41418371,9.368300162,6.637578775,8.267446374,488,15,461,36,503,497
16,1000,50,7.7,28,82,954,28,9,9,46,8.50284839,107,533,52.72187773,10.31588607,8.131201886,8.892772591,494,18,460,28,512,488
19,1000,50,7.7,28,12,943,28,11,18,57,7.445674616,95,503,50.38741452,9.175428318,6.552783466,8.390008056,496,18,447,39,514,486
20,1000,50,7.7,28,11,951,26,10,13,49,7.561468874,103,499,50.53891356,8.911722603,6.880422722,8.261855078,488,19,463,30,507,493
22,1000,50,7.7,28,2,938,33,13,16,62,7.372524611,95,527,50.05769173,9.097335516,6.475362188,8.352271022,500,22,438,40,522,478
18,1000,50,7.7,28,14,957,24,13,6,43,7.258497906,91,508,50.67702386,8.826090129,6.650098131,7.896818981,494,18,463,25,512,488
15,1000,50,7.7,28,102,956,24,14,6,44,8.53967036,110,548,53.40527894,10.81395127,8.140232346,8.902518632,462,14,494,30,476,524
21,1000,50,7.7,28,7,947,32,13,8,53,7.291717177,85,523,49.92740147,8.86760239,6.645650327,7.966850429,491,20,456,33,511,489
17,1000,50,7.7,28,17,951,24,14,11,49,7.428971669,89,506,50.43995016,9.39217375,6.630527077,8.237055431,488,15,463,34,503,497
20,1000,50,7.7,28,12,952,25,10,13,48,7.548828651,92,502,50.56963881,8.913962258,6.870216053,8.246712194,488,19,464,29,507,493
19,1000,50,7.7,28,13,941,30,11,18,59,7.482956536,79,518,50.41391669,9.188902195,6.580575022,8.437327108,495,19,446,40,514,486
16,1000,50,7.7,28,83,953,29,9,9,47,8.536901624,118,509,52.765781,10.33855384,8.141781459,8.951453929,494,18,459,29,512,488
22,1000,50,7.7,28,3,940,31,13,16,60,7.379942468,76,502,50.09249713,9.110730983,6.510980756,8.328892286,500,22,440,38,522,478
18,1000,50,7.7,28,15,957,24,13,6,43,7.307461899,92,509,50.72417605,8.848114478,6.749654835,7.892702096,494,18,463,25,512,488
15,1000,50,7.7,28,103,956,24,14,6,44,8.557644652,117,523,53.45146257,10.83432007,8.159746042,8.919094535,463,13,493,31,476,524
21,1000,50,7.7,28,8,946,31,15,8,54,7.340224943,91,502,49.99112144,8.887006771,6.684977767,8.024951541,491,20,455,34,511,489
17,1000,50,7.7,28,18,951,24,14,11,49,7.442468675,91,496,50.46858105,9.410286769,6.64872519,8.245794576,488,15,463,34,503,497
20,1000,50,7.7,28,13,952,25,10,13,48,7.599659703,94,525,50.60078314,8.932952228,6.922939651,8.295596957,488,19,464,29,507,493
19,1000,50,7.7,28,14,944,29,11,16,56,7.469624637,93,484,50.44214945,9.205642292,6.614827838,8.373668988,495,19,449,37,514,486
18,1000,50,7.7,28,16,958,23,13,6,42,7.331537296,84,500,50.76497496,8.856008291,6.813873229,7.87466025,494,18,464,24,512,488
16,1000,50,7.7,28,84,956,29,9,6,44,8.524174302,120,541,52.79479348,10.36072316,8.167786239,8.898089648,495,17,461,27,512,488
22,1000,50,7.7,28,4,941,30,13,16,59,7.386261316,97,477,50.16368845,9.14865295,6.48201324,8.373745617,501,21,440,38,522,478
21,1000,50,7.7,28,9,949,30,14,7,51,7.336137269,90,511,50.04192109,8.898148601,6.665659016,8.036780188,493,18,456,33,511,489
17,1000,50,7.7,28,19,952,24,13,11,48,7.456765782,99,507,50.50887388,9.41901106,6.677045335,8.245899352,488,15,464,33,503,497
15,1000,50,7.7,28,104,957,23,14,6,43,8.552129002,117,546,53.46716528,10.85826717,8.162322113,8.906228389,463,13,494,30,476,524
23,1000,50,7.7,28,0,939,31,17,13,61,7.297,90,507,50.0233156,8.882312113,6.39637827,8.186878728,477,20,462,41,497,503
20,1000,50,7.7,28,14,952,25,10,13,48,7.647641216,79,498,50.65928497,8.923589452,6.993563373,8.320293277,488,19,464,29,507,493
19,1000,50,7.7,28,15,946,27,11,16,54,7.456630617,109,510,50.47448342,9.231099838,6.601221469,8.361322597,496,18,450,36,514,486
18,1000,50,7.7,28,17,958,23,13,6,42,7.35345594,94,508,50.78992724,8.876948128,6.849773272,7.881909887,494,18,464,24,512,488
17,1000,50,7.7,28,20,952,24,13,11,48,7.530373627,81,514,50.54350994,9.433207413,6.74680042,8.32340647,488,15,464,33,503,497
21,1000,50,7.7,28,10,949,30,14,7,51,7.356840467,87,497,50.03967071,8.932200773,6.673244887,8.071190859,493,18,456,33,511,489
22,1000,50,7.7,28,5,943,29,12,16,57,7.382958048,89,530,50.22206112,9.140207335,6.490474804,8.35759456,502,20,441,37,522,478
16,1000,50,7.7,28,85,956,29,9,6,44,8.551346285,110,504,52.85465722,10.37155397,8.19371975,8.92656101,495,17,461,27,512,488
23,1000,50,7.7,28,1,942,30,15,13,58,7.327372046,89,485,50.03883657,8.890839014,6.455383662,8.188958978,477,20,465,38,497,503
20,1000,50,7.7,28,15,952,23,12,13,48,7.671696388,90,500,50.70796121,8.927630489,7.020333304,8.341556597,487,20,465,28,507,493
18,1000,50,7.7,28,18,959,23,12,6,41,7.358447392,108,529,50.81209792,8.901548803,6.836077911,7.906507176,495,17,464,24,512,488
19,1000,50,7.7,28,16,950,25,10,15,50,7.4670416,109,522,50.51722653,9.232039255,6.639697182,8.34205195,496,18,454,32,514,486
17,1000,50,7.7,28,21,953,24,13,10,47,7.561613606,99,521,50.56146368,9.46487343,6.794000255,8.338493919,488,15,465,32,503,497
21,1000,50,7.7,28,11,948,32,13,7,52,7.379689187,89,504,50.07780295,8.957399797,6.687745421,8.102763348,492,19,456,33,511,489
22,1000,50,7.7,28,6,943,28,13,16,57,7.418192593,110,498,50.2580365,9.141318147,6.537186251,8.380295754,502,20,441,37,522,478
16,1000,50,7.7,28,86,957,28,9,6,43,8.553659199,100,555,52.89983867,10.39446625,8.184910355,8.940543232,495,17,462,26,512,488
23,1000,50,7.7,28,2,943,30,14,13,57,7.336387103,95,509,50.0643896,8.902974752,6.512260139,8.150683526,478,19,465,38,497,503
20,1000,50,7.7,28,16,952,24,12,12,48,7.717909495,99,496,50.7504834,8.949334397,7.079624501,8.374320229,487,20,465,28,507,493
18,1000,50,7.7,28,19,957,25,11,7,43,7.383297331,100,519,50.85264671,8.923746119,6.846343232,7.946659008,495,17,462,26,512,488
19,1000,50,7.7,28,17,949,26,10,15,51,7.538269936,97,530,50.55997401,9.246162276,6.709077888,8.415234366,495,19,454,32,514,486
17,1000,50,7.7,28,22,953,25,13,9,47,7.620134012,94,517,50.60369979,9.483230427,6.879612472,8.369595449,488,15,465,32,503,497
21,1000,50,7.7,28,12,949,32,12,7,51,7.389076745,97,509,50.1056922,8.977401947,6.737186378,8.070295512,492,19,457,32,511,489
22,1000,50,7.7,28,7,941,30,13,16,59,7.448840678,88,501,50.27779168,9.171364662,6.5327424,8.449265994,502,20,439,39,522,478
16,1000,50,7.7,28,87,957,27,10,6,43,8.583458402,110,513,52.9466488,10.41952054,8.210468189,8.974792396,495,17,462,26,512,488
20,1000,50,7.7,28,17,953,23,12,12,47,7.736655382,94,519,50.76811703,8.941937776,7.106010316,8.385209233,487,20,466,27,507,493
18,1000,50,7.7,28,20,959,24,10,7,41,7.375692172,115,518,50.87277516,8.941048773,6.848140726,7.929188771,496,16,463,25,512,488
23,1000,50,7.7,28,3,943,30,14,13,57,7.363939499,94,530,50.10134859,8.931090591,6.533833175,8.184143959,478,19,465,38,497,503
17,1000,50,7.7,28,23,953,24,13,10,47,7.684627447,94,489,50.62935434,9.513255204,6.934389665,8.443922426,488,15,465,32,503,497
19,1000,50,7.7,28,18,949,26,10,15,51,7.56593653,87,502,50.60748118,9.27735293,6.723827329,8.456562311,495,19,454,32,514,486
