[run number],initial-people,environment,healthy-treatment-chance,dep-treatment-chance,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]"
9,1000,70,7.7,28,78,956,26,8,10,44,8.414932772,116,753,73.85515061,10.83484561,7.901158044,8.94754242,494,15,462,29,509,491
10,1000,70,7.7,28,71,953,33,7,7,47,8.45773568,106,746,73.54564554,10.83761319,8.321376558,8.596849532,489,16,464,31,505,495
13,1000,70,7.7,28,70,964,22,8,6,36,8.279921596,119,710,73.13444083,10.69136332,7.854891116,8.688284213,477,13,487,23,490,510
15,1000,70,7.7,28,66,955,24,14,7,45,8.494845552,102,718,73.36966151,10.79278112,7.675081868,9.279316083,475,14,480,31,489,511
12,1000,70,7.7,28,70,961,28,5,6,39,8.369003557,114,753,73.40243085,10.69878778,7.681348457,9.056658657,488,12,473,27,500,500
14,1000,70,7.7,28,66,955,34,4,7,45,8.439578881,111,728,72.86714684,10.45210268,7.5380026,9.316259565,477,16,478,29,493,507
16,1000,70,7.7,28,44,954,30,7,9,46,8.190618628,115,728,71.94788692,9.836887737,7.298182903,9.119480301,498,12,456,34,510,490
11,1000,70,7.7,28,70,951,33,9,7,49,8.254928562,99,724,73.16598162,10.83294411,7.835778683,8.674078442,482,18,469,31,500,500
9,1000,70,7.7,28,79,957,25,8,10,43,8.414433936,124,736,73.86202872,10.85916576,7.909666089,8.937706511,494,15,463,28,509,491
10,1000,70,7.7,28,72,952,33,8,7,48,8.488494435,91,724,73.59613826,10.8548852,8.371980155,8.607362538,488,17,464,31,505,495
13,1000,70,7.7,28,71,964,21,9,6,36,8.315550018,109,743,73.18777592,10.71990545,7.853608945,8.759375755,477,13,487,23,490,510
15,1000,70,7.7,28,67,954,25,15,6,46,8.482586844,113,761,73.3854202,10.81756953,7.686324714,9.24456763,475,14,479,32,489,511
12,1000,70,7.7,28,71,960,29,5,6,40,8.363192063,140,758,73.46964064,10.73675258,7.687029164,9.039354962,487,13,473,27,500,500
14,1000,70,7.7,28,67,956,34,4,6,44,8.44890359,109,717,72.88863048,10.50006995,7.589069859,9.284994377,477,16,479,28,493,507
9,1000,70,7.7,28,80,958,24,8,10,42,8.408106745,130,768,73.88130352,10.90552588,7.918324572,8.915844273,494,15,464,27,509,491
11,1000,70,7.7,28,71,951,31,11,7,49,8.267579206,113,728,73.2301266,10.88279154,7.816228243,8.718930169,482,18,469,31,500,500
10,1000,70,7.7,28,73,954,31,8,7,46,8.496409698,112,737,73.64516246,10.90737222,8.40435159,8.590327567,488,17,466,29,505,495
16,1000,70,7.7,28,45,954,30,7,9,46,8.188014222,116,703,71.9773974,9.866152294,7.284997213,9.127889068,498,12,456,34,510,490
13,1000,70,7.7,28,72,962,23,9,6,38,8.375438058,107,730,73.2686605,10.75459849,7.903723438,8.828654064,476,14,486,24,490,510
15,1000,70,7.7,28,68,954,25,15,6,46,8.509683536,104,746,73.4336783,10.86377857,7.716872783,9.268361535,475,14,479,32,489,511
12,1000,70,7.7,28,72,959,30,5,6,41,8.412522934,118,762,73.51736033,10.73121321,7.767894245,9.057151623,486,14,473,27,500,500
14,1000,70,7.7,28,68,954,36,4,6,46,8.505251632,117,737,72.91648325,10.50029006,7.673145067,9.314380895,475,18,479,28,493,507
9,1000,70,7.7,28,81,956,25,9,10,44,8.425014992,123,752,73.91256503,10.91431481,7.960618385,8.906436322,492,17,464,27,509,491
11,1000,70,7.7,28,72,952,29,11,8,48,8.305048777,114,719,73.31511343,10.91419961,7.864595078,8.745502475,482,18,470,30,500,500
10,1000,70,7.7,28,74,954,30,9,7,46,8.488708564,120,744,73.70254604,10.94900949,8.393268121,8.586077096,488,17,466,29,505,495
16,1000,70,7.7,28,46,953,31,7,9,47,8.203331308,91,720,72.02278767,9.87683441,7.262478358,9.18258642,498,12,455,35,510,490
13,1000,70,7.7,28,73,962,23,9,6,38,8.38345846,118,748,73.29937354,10.77788955,7.893268363,8.854425415,476,14,486,24,490,510
15,1000,70,7.7,28,69,955,24,15,6,45,8.495842272,126,733,73.49669514,10.88657955,7.697545792,9.259769824,475,14,480,31,489,511
12,1000,70,7.7,28,73,959,31,5,5,41,8.406532929,117,731,73.55099548,10.78655571,7.796133544,9.016932315,486,14,473,27,500,500
9,1000,70,7.7,28,82,956,25,8,11,44,8.445672538,107,777,73.94327628,10.94484278,7.980567142,8.927828642,492,17,464,27,509,491
14,1000,70,7.7,28,69,954,35,5,6,46,8.518165626,117,745,72.96740786,10.52021983,7.713677448,9.300439142,475,18,479,28,493,507
11,1000,70,7.7,28,73,952,29,11,8,48,8.334688374,128,743,73.39005766,10.93537774,7.916447256,8.752929491,482,18,470,30,500,500
10,1000,70,7.7,28,75,956,28,9,7,44,8.479861966,126,743,73.74906955,10.96885575,8.383346589,8.578327148,488,17,468,27,505,495
13,1000,70,7.7,28,74,963,22,9,6,37,8.375822281,109,755,73.32808366,10.81178172,7.851547074,8.879537677,477,13,486,24,490,510
16,1000,70,7.7,28,47,952,32,7,9,48,8.241091494,105,731,72.0651668,9.91720501,7.320126559,9.199646835,497,13,455,35,510,490
15,1000,70,7.7,28,70,955,24,14,7,45,8.517686313,122,720,73.52031725,10.9140321,7.700971433,9.299239301,475,14,480,31,489,511
12,1000,70,7.7,28,74,958,31,6,5,42,8.440148888,103,722,73.59729895,10.79770798,7.819185026,9.061112751,485,15,473,27,500,500
9,1000,70,7.7,28,83,957,26,8,9,43,8.443373314,120,768,73.9763235,10.96886103,7.95692527,8.947654484,492,17,465,26,509,491
14,1000,70,7.7,28,70,954,35,5,6,46,8.522871116,125,753,73.01257402,10.55213385,7.73299079,9.29094015,475,18,479,28,493,507
11,1000,70,7.7,28,74,951,31,10,8,49,8.361288967,125,755,73.40534697,10.9910933,7.953243055,8.769334879,481,19,470,30,500,500
10,1000,70,7.7,28,76,957,28,8,7,43,8.495823526,100,729,73.8213164,10.96799895,8.3956297,8.59804147,489,16,468,27,505,495
13,1000,70,7.7,28,75,961,24,8,7,39,8.399813917,125,761,73.35277637,10.85924032,7.871864836,8.907059112,476,14,485,25,490,510
15,1000,70,7.7,28,71,953,26,13,8,47,8.573359081,122,737,73.58118205,10.94009231,7.773841189,9.338455459,475,14,478,33,489,511
12,1000,70,7.7,28,75,957,32,6,5,43,8.45714939,109,746,73.68929481,10.82371226,7.850168899,9.06412988,485,15,472,28,500,500
16,1000,70,7.7,28,48,951,33,7,9,49,8.259484242,109,727,72.08750848,9.920544637,7.351943229,9.204067746,496,14,455,35,510,490
9,1000,70,7.7,28,84,958,26,7,9,42,8.437225409,110,772,74.04229322,10.99797739,7.947005212,8.945417019,493,16,465,26,509,491
14,1000,70,7.7,28,71,952,37,5,6,48,8.541615542,111,721,73.02749565,10.57753307,7.773024779,9.288982892,475,18,477,30,493,507
11,1000,70,7.7,28,75,951,31,10,8,49,8.3801984,136,738,73.46985893,11.03460804,7.95804122,8.80235558,481,19,470,30,500,500
10,1000,70,7.7,28,77,957,29,8,6,43,8.495352837,110,739,73.86106974,10.99871321,8.393725001,8.59903376,488,17,469,26,505,495
13,1000,70,7.7,28,76,963,25,6,6,37,8.361823896,127,742,73.38234145,10.89053361,7.840485585,8.862717567,478,12,485,25,490,510
15,1000,70,7.7,28,72,953,26,13,8,47,8.59922737,125,741,73.63386249,10.98573956,7.819476295,9.345407949,475,14,478,33,489,511
12,1000,70,7.7,28,76,957,33,6,4,43,8.49534813,115,756,73.72515466,10.84402177,7.95389427,9.03680199,484,16,473,27,500,500
9,1000,70,7.7,28,85,958,25,8,9,42,8.426322144,132,728,74.07162812,11.03780268,7.926256322,8.944720319,494,15,464,27,509,491
16,1000,70,7.7,28,49,947,35,9,9,53,8.293975021,112,720,72.12546273,9.942451765,7.381411048,9.243786503,493,17,454,36,510,490
14,1000,70,7.7,28,72,953,36,5,6,47,8.571690538,107,765,73.10357379,10.62548953,7.775269549,9.346119625,476,17,477,30,493,507
11,1000,70,7.7,28,76,950,32,10,8,50,8.399807085,131,750,73.52559597,11.06501625,7.969086648,8.830527522,480,20,470,30,500,500
10,1000,70,7.7,28,78,956,29,9,6,44,8.533612667,123,745,73.91063111,11.0329428,8.416750004,8.652836193,488,17,468,27,505,495
13,1000,70,7.7,28,77,964,23,7,6,36,8.373059285,109,721,73.44740159,10.93739079,7.835060583,8.889959999,478,12,486,24,490,510
15,1000,70,7.7,28,73,953,25,13,9,47,8.647834315,105,748,73.67695777,11.02640223,7.836815678,9.423936299,475,14,478,33,489,511
12,1000,70,7.7,28,77,958,32,6,4,42,8.501887143,113,737,73.77838691,10.85411984,7.952134951,9.051639335,484,16,474,26,500,500
9,1000,70,7.7,28,86,959,24,8,9,41,8.460451669,127,744,74.10265596,11.07885152,8.014214191,8.923048158,494,15,465,26,509,491
14,1000,70,7.7,28,73,953,36,5,6,47,8.594542453,112,734,73.16155231,10.64172403,7.789278056,9.377570753,476,17,477,30,493,507
10,1000,70,7.7,28,79,956,29,9,6,44,8.541191872,123,730,73.95563567,11.07678192,8.463105159,8.620856096,488,17,468,27,505,495
11,1000,70,7.7,28,77,950,32,10,8,50,8.395300178,121,751,73.54298167,11.09804115,7.966795749,8.823804606,479,21,471,29,500,500
16,1000,70,7.7,28,50,946,37,8,9,54,8.320934508,91,724,72.13013976,9.973566182,7.423573982,9.254921995,493,17,453,37,510,490
13,1000,70,7.7,28,78,965,23,7,5,35,8.358797161,135,725,73.49981719,10.95579791,7.813333965,8.882869643,479,11,486,24,490,510
15,1000,70,7.7,28,74,955,24,12,9,45,8.649450421,110,766,73.73352962,11.0671945,7.863483089,9.401579629,475,14,480,31,489,511
12,1000,70,7.7,28,78,958,32,6,4,42,8.498978693,128,738,73.81718653,10.87067324,7.992293172,9.005664214,484,16,474,26,500,500
9,1000,70,7.7,28,87,958,24,9,9,42,8.509236269,93,753,74.17473685,11.1366251,8.081582319,8.952567961,493,16,465,26,509,491
14,1000,70,7.7,28,74,953,36,6,5,47,8.579864989,121,729,73.19962844,10.67375088,7.823757897,9.315093385,476,17,477,30,493,507
10,1000,70,7.7,28,80,955,30,9,6,45,8.518069812,115,776,73.97761841,11.12072126,8.429837142,8.60808496,488,17,467,28,505,495
11,1000,70,7.7,28,78,951,31,10,8,49,8.403013973,105,726,73.54652356,11.10038681,7.963954334,8.842073611,480,20,471,29,500,500
16,1000,70,7.7,28,51,945,37,10,8,55,8.297592445,112,728,72.17004973,10.00708247,7.407631632,9.223878189,492,18,453,37,510,490
13,1000,70,7.7,28,79,965,22,8,5,35,8.405266049,105,732,73.56997884,10.97636027,7.871497693,8.918102313,479,11,486,24,490,510
15,1000,70,7.7,28,75,954,25,12,9,46,8.667840393,100,758,73.79404448,11.0810299,7.871975731,9.429440823,475,14,479,32,489,511
12,1000,70,7.7,28,79,957,33,6,4,43,8.536040262,110,726,73.86063597,10.9114595,8.026646063,9.04543446,484,16,473,27,500,500
9,1000,70,7.7,28,88,959,23,8,10,41,8.545658201,113,732,74.24895485,11.17571018,8.133311956,8.973121009,493,16,466,25,509,491
10,1000,70,7.7,28,81,955,30,9,6,45,8.515659025,96,745,73.99956638,11.17173196,8.425662833,8.607473322,488,17,467,28,505,495
14,1000,70,7.7,28,75,952,37,6,5,48,8.60482814,119,708,73.30370025,10.67373057,7.855588522,9.333378696,476,17,476,31,493,507
11,1000,70,7.7,28,79,951,31,10,8,49,8.423686865,115,745,73.5689563,11.10250945,7.978473903,8.868899827,480,20,471,29,500,500
13,1000,70,7.7,28,80,964,23,8,5,36,8.414176302,123,744,73.60336439,10.99256653,7.907004533,8.901458983,478,12,486,24,490,510
15,1000,70,7.7,28,76,954,25,12,9,46,8.702679012,119,735,73.83585959,11.11308771,7.890250355,9.48013031,475,14,479,32,489,511
16,1000,70,7.7,28,52,945,36,11,8,55,8.332331455,104,720,72.20951435,10.02315307,7.436602292,9.264620991,493,17,452,38,510,490
9,1000,70,7.7,28,89,955,26,10,9,45,8.559568481,136,749,74.32425792,11.19032702,8.149174993,8.985006945,491,18,464,27,509,491
12,1000,70,7.7,28,80,959,31,6,4,41,8.523146484,110,728,73.87714686,10.94258386,8.008590718,9.03770225,484,16,475,25,500,500
10,1000,70,7.7,28,82,954,31,9,6,46,8.526771085,123,737,74.05003625,11.19142356,8.443757114,8.611462106,488,17,466,29,505,495
14,1000,70,7.7,28,76,950,39,6,5,50,8.606057579,120,750,73.36953726,10.68869952,7.857480783,9.333963616,477,16,473,34,493,507
11,1000,70,7.7,28,80,951,31,10,8,49,8.474796918,115,740,73.62352271,11.1245288,8.011938765,8.937655071,480,20,471,29,500,500
13,1000,70,7.7,28,81,963,24,8,5,37,8.40258453,117,753,73.65470346,11.01617849,7.919545336,8.86668101,477,13,486,24,490,510
15,1000,70,7.7,28,77,953,26,12,9,47,8.70947857,117,746,73.92285612,11.14814377,7.894538375,9.489333278,475,14,478,33,489,511
9,1000,70,7.7,28,90,954,26,12,8,46,8.607381971,116,768,74.37687839,11.23559117,8.14541296,9.086286709,490,19,464,27,509,491
12,1000,70,7.7,28,81,959,31,6,4,41,8.547808775,113,739,73.92471938,10.98534508,8.052523826,9.043093724,484,16,475,25,500,500
16,1000,70,7.7,28,53,947,34,11,8,53,8.350389336,127,728,72.24151592,10.02542963,7.473676916,9.262885936,493,17,454,36,510,490
10,1000,70,7.7,28,83,954,32,8,6,46,8.557501142,119,746,74.08822738,11.23295836,8.485134535,8.6313297,487,18,467,28,505,495
14,1000,70,7.7,28,77,950,39,6,5,50,8.606933227,113,729,73.43896265,10.74268522,7.867224445,9.326216126,477,16,473,34,493,507
11,1000,70,7.7,28,81,951,31,10,8,49,8.497492153,126,731,73.68087723,11.12901924,8.025549244,8.969435063,480,20,471,29,500,500
13,1000,70,7.7,28,82,962,25,8,5,38,8.430830288,102,746,73.70011171,11.07556038,7.987674546,8.856607374,476,14,486,24,490,510
9,1000,70,7.7,28,91,952,28,12,8,48,8.638042336,105,750,74.424767,11.26276359,8.164696068,9.12874142,489,20,463,28,509,491
15,1000,70,7.7,28,78,951,27,13,9,49,8.734257679,119,753,73.98228484,11.18517428,7.929219435,9.504636743,474,15,477,34,489,511
12,1000,70,7.7,28,82,959,31,6,4,41,8.579987166,125,750,73.93647325,11.00723907,8.08752886,9.072445472,484,16,475,25,500,500
16,1000,70,7.7,28,54,945,36,11,8,55,8.34979514,105,731,72.26889277,10.06709627,7.48056659,9.254502405,492,18,453,37,510,490
10,1000,70,7.7,28,84,954,32,8,6,46,8.57190064,153,742,74.12053218,11.24695483,8.508576888,8.636503659,487,18,467,28,505,495
14,1000,70,7.7,28,78,950,39,6,5,50,8.631816669,102,762,73.50928665,10.75561463,7.939494235,9.305021718,477,16,473,34,493,507
11,1000,70,7.7,28,82,951,31,10,8,49,8.530786374,126,775,73.72424244,11.13805502,8.032140346,9.029432403,480,20,471,29,500,500
13,1000,70,7.7,28,83,959,28,8,5,41,8.472823837,119,745,73.76137415,11.10514265,8.009166918,8.918298132,476,14,483,27,490,510
9,1000,70,7.7,28,92,954,26,12,8,46,8.661495515,101,750,74.4989484,11.29083029,8.172295086,9.168629971,490,19,464,27,509,491
15,1000,70,7.7,28,79,951,27,13,9,49,8.722681902,124,730,74.00892207,11.22448116,7.957913617,9.454524743,474,15,477,34,489,511
12,1000,70,7.7,28,83,956,32,8,4,44,8.60246268,111,765,74.00965705,11.0468497,8.141903701,9.063021659,482,18,474,26,500,500
10,1000,70,7.7,28,85,954,32,8,6,46,8.584171439,115,739,74.15502574,11.28018533,8.522307512,8.647285143,487,18,467,28,505,495
14,1000,70,7.7,28,79,951,38,6,5,49,8.654234882,127,720,73.55209836,10.77911198,7.93592276,9.352711954,478,15,473,34,493,507
16,1000,70,7.7,28,55,945,37,10,8,55,8.380234145,111,704,72.32208334,10.10717105,7.508464818,9.287585893,491,19,454,36,510,490
11,1000,70,7.7,28,83,951,31,10,8,49,8.542418824,122,745,73.75098892,11.15106888,8.047130731,9.037706916,480,20,471,29,500,500
13,1000,70,7.7,28,84,958,29,8,5,42,8.493908607,112,736,73.80091582,11.13372663,8.039288614,8.930700364,476,14,482,28,490,510
9,1000,70,7.7,28,93,954,26,12,8,46,8.667378359,117,759,74.54297124,11.3023277,8.171024728,9.181928253,490,19,464,27,509,491
15,1000,70,7.7,28,80,948,30,13,9,52,8.727886018,107,762,74.05420264,11.24629876,7.965433168,9.457513109,472,17,476,35,489,511
12,1000,70,7.7,28,84,957,32,7,4,43,8.539685006,130,749,74.07687893,11.05610986,8.112094963,8.967275049,482,18,475,25,500,500
10,1000,70,7.7,28,86,955,33,7,5,45,8.565671653,133,761,74.19305207,11.30823114,8.525687268,8.606463804,487,18,468,27,505,495
14,1000,70,7.7,28,80,950,39,6,5,50,8.670019948,109,720,73.61555304,10.82169939,7.944347614,9.375653993,477,16,473,34,493,507
11,1000,70,7.7,28,84,952,31,10,7,48,8.52109939,112,725,73.78279933,11.17969423,8.058228175,8.983970604,480,20,472,28,500,500
16,1000,70,7.7,28,56,944,38,9,9,56,8.386070938,102,723,72.36514073,10.12468278,7.498984142,9.309365358,491,19,453,37,510,490
13,1000,70,7.7,28,85,957,30,8,5,43,8.487208119,121,728,73.83496571,11.13119909,8.023578643,8.932656047,476,14,481,29,490,510
9,1000,70,7.7,28,94,954,25,13,8,46,8.666783546,120,767,74.61883364,11.33376848,8.142847362,9.209927167,490,19,464,27,509,491
15,1000,70,7.7,28,81,948,30,13,9,52,8.740614492,124,741,74.10634109,11.27484754,8.004182059,9.445341419,472,17,476,35,489,511
12,1000,70,7.7,28,85,957,33,7,3,43,8.572252586,133,728,74.13041388,11.08345303,8.152514549,8.991990623,482,18,475,25,500,500
10,1000,70,7.7,28,87,954,33,8,5,46,8.604955275,112,745,74.25323326,11.3311189,8.54170609,8.669482221,488,17,466,29,505,495
14,1000,70,7.7,28,81,951,38,7,4,49,8.673162347,119,738,73.64764847,10.84787517,7.970050367,9.356859005,477,16,474,33,493,507
11,1000,70,7.7,28,85,953,30,8,9,47,8.530618237,140,723,73.84553057,11.20890826,8.066202863,8.99503361,480,20,473,27,500,500
9,1000,70,7.7,28,95,954,24,14,8,46,8.65195201,123,767,74.67368118,11.35932462,8.138685942,9.184034349,489,20,465,26,509,491
13,1000,70,7.7,28,86,957,30,8,5,43,8.490118438,104,741,73.91187054,11.18273212,8.011903923,8.949579442,476,14,481,29,490,510
15,1000,70,7.7,28,82,946,32,13,9,54,8.760278807,107,775,74.14705951,11.29624526,8.007886814,9.48027819,472,17,474,37,489,511
16,1000,70,7.7,28,57,944,38,9,9,56,8.399024283,109,752,72.411014,10.18312788,7.522830152,9.310981441,491,19,453,37,510,490
12,1000,70,7.7,28,86,957,33,7,3,43,8.565066994,130,739,74.17444328,11.0801202,8.168827872,8.961306116,482,18,475,25,500,500
10,1000,70,7.7,28,88,954,33,8,5,46,8.624866926,111,761,74.2682491,11.37291319,8.581417765,8.669193848,488,17,466,29,505,495
14,1000,70,7.7,28,82,950,38,8,4,50,8.70074209,109,748,73.6787663,10.897312,7.986140948,9.395610657,477,16,473,34,493,507
11,1000,70,7.7,28,86,954,29,8,9,46,8.514834213,118,738,73.87882637,11.2182583,8.040483408,8.989185017,481,19,473,27,500,500
9,1000,70,7.7,28,96,953,25,13,9,47,8.690561122,137,784,74.71526825,11.41403946,8.185492945,9.214145036,488,21,465,26,509,491
13,1000,70,7.7,28,87,957,31,6,6,43,8.535602949,114,726,73.97564048,11.19095433,8.064966049,8.9877835,476,14,481,29,490,510
15,1000,70,7.7,28,83,944,34,13,9,56,8.764004011,125,752,74.2263638,11.30035776,8.023958314,9.472188641,470,19,474,37,489,511
12,1000,70,7.7,28,87,958,33,6,3,42,8.602247201,113,744,74.22143222,11.08033721,8.217780778,8.986713623,482,18,476,24,500,500
16,1000,70,7.7,28,58,943,38,9,10,57,8.456011763,94,722,72.47634817,10.19452503,7.569047495,9.379178655,492,18,451,39,510,490
10,1000,70,7.7,28,89,954,33,8,5,46,8.645270094,122,765,74.30706072,11.38626327,8.610911742,8.680322555,488,17,466,29,505,495
14,1000,70,7.7,28,83,950,39,7,4,50,8.711271572,121,754,73.71943457,10.92012309,8.042635595,9.361444229,476,17,474,33,493,507
11,1000,70,7.7,28,87,955,28,8,9,45,8.565286197,102,744,73.91190563,11.24663949,8.106735005,9.02383739,482,18,473,27,500,500
9,1000,70,7.7,28,97,954,24,13,9,46,8.706388583,124,757,74.77746611,11.42272591,8.184222365,9.247697351,488,21,466,25,509,491
13,1000,70,7.7,28,88,957,30,7,6,43,8.550374173,118,765,74.04495934,11.2022875,8.039737042,9.040986318,477,13,480,30,490,510
15,1000,70,7.7,28,84,943,35,12,10,57,8.798522953,114,756,74.27964418,11.32824762,8.088004964,9.478451127,469,20,474,37,489,511
12,1000,70,7.7,28,88,958,33,6,3,42,8.610818315,122,767,74.27160474,11.10580714,8.246811549,8.974825082,482,18,476,24,500,500
10,1000,70,7.7,28,90,956,32,7,5,44,8.625847909,125,755,74.33623168,11.40073685,8.602862484,8.649297686,488,17,468,27,505,495
16,1000,70,7.7,28,59,943,38,9,10,57,8.464339897,110,725,72.51188298,10.21933535,7.563466671,9.401983459,492,18,451,39,510,490
14,1000,70,7.7,28,84,950,39,7,4,50,8.747674815,107,736,73.76651981,10.95481375,8.065374648,9.411134348,476,17,474,33,493,507
9,1000,70,7.7,28,98,953,25,13,9,47,8.711227844,112,774,74.81961698,11.4298447,8.175282942,9.266820421,488,21,465,26,509,491
11,1000,70,7.7,28,88,953,30,7,10,47,8.56868764,112,736,73.92710213,11.28692731,8.107111732,9.030263548,480,20,473,27,500,500
13,1000,70,7.7,28,89,957,29,8,6,43,8.582871653,129,754,74.07262834,11.22989002,8.096963338,9.04972474,477,13,480,30,490,510
15,1000,70,7.7,28,85,943,35,12,10,57,8.775611157,139,756,74.32091531,11.34611054,8.068870821,9.451924316,469,20,474,37,489,511
12,1000,70,7.7,28,89,959,32,6,3,41,8.63240815,108,746,74.28564918,11.14745462,8.277658042,8.987158259,482,18,477,23,500,500
10,1000,70,7.7,28,91,954,33,8,5,46,8.648400532,105,783,74.38105953,11.43745155,8.604477969,8.693210419,488,17,466,29,505,495
14,1000,70,7.7,28,85,951,38,7,4,49,8.744200279,123,731,73.81416444,11.01003924,8.057615898,9.411825723,476,17,475,32,493,507
16,1000,70,7.7,28,60,942,39,9,10,58,8.496727387,88,720,72.53984385,10.27418379,7.590134165,9.440324413,492,18,450,40,510,490
9,1000,70,7.7,28,99,953,26,12,9,47,8.721506695,113,767,74.84935765,11.47207777,8.167369774,9.295958208,487,22,466,25,509,491
11,1000,70,7.7,28,89,954,30,7,9,46,8.543608995,117,736,73.99733727,11.26470557,8.095997779,8.991220212,480,20,474,26,500,500
13,1000,70,7.7,28,90,956,30,8,6,44,8.603369146,113,743,74.10981632,11.25883682,8.146429556,9.042389536,476,14,480,30,490,510
15,1000,70,7.7,28,86,943,36,10,11,57,8.800228986,117,739,74.39844087,11.38003562,8.066094423,9.502756973,470,19,473,38,489,511
12,1000,70,7.7,28,90,959,32,5,4,41,8.63843751,116,737,74.3252169,11.15536853,8.306599609,8.97027541,482,18,477,23,500,500
10,1000,70,7.7,28,92,955,33,7,5,45,8.622066208,129,770,74.41395241,11.4523427,8.599981698,8.644596868,488,17,467,28,505,495
14,1000,70,7.7,28,86,950,39,7,4,50,8.757085261,124,730,73.8337128,11.04332599,8.078811423,9.416629644,477,16,473,34,493,507
9,1000,70,7.7,28,100,953,25,11,11,47,8.763423158,110,735,74.87033152,11.50877837,8.203413864,9.343962324,487,22,466,25,509,491
11,1000,70,7.7,28,90,951,32,7,10,49,8.584801138,123,745,74.04137329,11.2926888,8.133696919,9.035905356,478,22,473,27,500,500
13,1000,70,7.7,28,91,954,32,8,6,46,8.660057408,121,718,74.13668833,11.30657224,8.219097793,9.083724489,474,16,480,30,490,510
16,1000,70,7.7,28,61,942,39,10,9,58,8.536040197,85,726,72.6282627,10.33077264,7.637458751,9.471298437,491,19,451,39,510,490
15,1000,70,7.7,28,87,944,35,10,11,56,8.807071182,129,768,74.46175773,11.41958571,8.089230328,9.49400695,471,18,473,38,489,511
12,1000,70,7.7,28,91,959,32,5,4,41,8.666473553,122,746,74.3829633,11.17453681,8.339582447,8.993364659,482,18,477,23,500,500
10,1000,70,7.7,28,93,955,32,8,5,45,8.645189155,117,775,74.47245846,11.46046785,8.623164178,8.667659082,488,17,467,28,505,495
9,1000,70,7.7,28,101,952,25,12,11,48,8.789491984,108,758,74.91746848,11.53370547,8.255752653,9.342798134,487,22,465,26,509,491
14,1000,70,7.7,28,87,950,38,8,4,50,8.833566558,103,744,73.86868471,11.08354343,8.173912472,9.475005344,477,16,473,34,493,507
11,1000,70,7.7,28,91,951,32,6,11,49,8.597705155,132,746,74.08747552,11.32334543,8.169443296,9.025967014,478,22,473,27,500,500
13,1000,70,7.7,28,92,954,32,8,6,46,8.641334532,109,769,74.18703307,11.33148773,8.204990812,9.060566734,474,16,480,30,490,510
15,1000,70,7.7,28,88,944,34,11,11,56,8.809848243,118,738,74.49960283,11.45261544,8.111769928,9.477872306,471,18,473,38,489,511
16,1000,70,7.7,28,62,942,40,9,9,58,8.534600049,105,726,72.67529595,10.36657596,7.661619279,9.443212688,491,19,451,39,510,490
12,1000,70,7.7,28,92,960,31,5,4,40,8.678209414,117,729,74.41032767,11.20214089,8.328562811,9.027856016,483,17,477,23,500,500
10,1000,70,7.7,28,94,955,32,8,5,45,8.683960365,123,733,74.52355482,11.4943433,8.664503822,8.703809968,488,17,467,28,505,495
9,1000,70,7.7,28,102,950,27,12,11,50,8.80571019,111,747,74.97321198,11.57208552,8.244134699,9.38787297,486,23,464,27,509,491
14,1000,70,7.7,28,88,948,40,8,4,52,8.862294946,111,726,73.92474032,11.12753206,8.179489068,9.526246224,476,17,472,35,493,507
11,1000,70,7.7,28,92,949,34,6,11,51,8.604874343,127,749,74.1461602,11.33014531,8.199175581,9.010573105,478,22,471,29,500,500
13,1000,70,7.7,28,93,952,34,7,7,48,8.705191802,120,755,74.22279069,11.36411594,8.258102523,9.134748169,473,17,479,31,490,510
15,1000,70,7.7,28,89,944,32,12,12,56,8.852176414,120,751,74.58554522,11.47442925,8.143450618,9.530389553,471,18,473,38,489,511
12,1000,70,7.7,28,93,960,30,6,4,40,8.690464696,120,788,74.45371779,11.21389006,8.30828934,9.072640053,482,18,478,22,500,500
16,1000,70,7.7,28,63,942,41,9,8,58,8.516642392,114,739,72.70104773,10.40230132,7.646781225,9.422008096,490,20,452,38,510,490
10,1000,70,7.7,28,95,954,33,7,6,46,8.709937953,113,759,74.59586504,11.53427254,8.680493978,8.739976757,487,18,467,28,505,495
9,1000,70,7.7,28,103,950,28,11,11,50,8.801734741,114,756,75.06117402,11.58672349,8.225048094,9.399562649,486,23,464,27,509,491
14,1000,70,7.7,28,89,948,40,8,4,52,8.868990537,109,749,73.96860874,11.15265669,8.180421285,9.538546043,476,17,472,35,493,507
