[run number],initial-people,environment,healthy-treatment-chance,dep-treatment-chance,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]"
30,1000,30,7.7,28,75,943,33,17,7,57,8.430322848,96,343,31.27576824,9.78296268,8.050729452,8.822260744,486,22,457,35,508,492
25,1000,30,7.7,28,93,946,29,16,9,54,9.05418524,115,329,32.28142074,9.672721797,8.650263097,9.448528201,474,20,472,34,494,506
27,1000,30,7.7,28,88,939,42,10,9,61,8.856009778,103,343,31.77968335,9.845028725,8.159630572,9.552388984,480,20,459,41,500,500
26,1000,30,7.7,28,93,949,34,9,8,51,8.874214878,104,330,31.82760525,9.925093301,8.338614155,9.4098156,475,25,474,26,500,500
28,1000,30,7.7,28,82,966,22,9,3,34,8.190300009,91,340,31.75398035,9.672551356,8.093597629,8.301559737,518,17,448,17,535,465
29,1000,30,7.7,28,86,956,24,13,7,44,8.960306912,91,342,31.62773596,10.11055219,8.761588252,9.184393912,508,22,448,22,530,470
31,1000,30,7.7,28,71,941,36,12,11,59,8.717569308,97,300,31.42044691,9.991820745,7.827382786,9.636704985,487,21,454,38,508,492
25,1000,30,7.7,28,94,947,28,16,9,53,9.080831852,105,304,32.29495032,9.708479958,8.703622909,9.449095129,474,20,473,33,494,506
30,1000,30,7.7,28,76,943,33,17,7,57,8.451556324,95,295,31.27970806,9.784949077,8.016637009,8.900619357,486,22,457,35,508,492
26,1000,30,7.7,28,94,949,34,9,8,51,8.919386786,100,304,31.84562613,9.937985468,8.372531384,9.466242188,475,25,474,26,500,500
27,1000,30,7.7,28,89,940,42,9,9,60,8.901179036,105,332,31.81672542,9.851880716,8.177362244,9.624995828,481,19,459,41,500,500
32,1000,30,7.7,28,18,941,23,17,19,59,7.947826546,100,328,30.28149863,9.299842205,7.562041458,8.354207963,487,26,454,33,513,487
28,1000,30,7.7,28,83,965,23,9,3,35,8.196314922,108,324,31.77176031,9.686036938,8.090626212,8.317913761,518,17,447,18,535,465
29,1000,30,7.7,28,87,957,23,13,7,43,8.96237739,110,353,31.62855569,10.12417311,8.785167445,9.162209882,508,22,449,21,530,470
31,1000,30,7.7,28,72,944,32,13,11,56,8.746292826,107,330,31.43894341,10.00671646,7.898985836,9.621154514,488,20,456,36,508,492
25,1000,30,7.7,28,95,947,28,16,9,53,9.085231795,121,334,32.3061055,9.726652322,8.686187344,9.474812742,474,20,473,33,494,506
26,1000,30,7.7,28,95,949,32,11,8,51,8.959004151,108,329,31.86729656,9.957596326,8.38851914,9.529489161,475,25,474,26,500,500
30,1000,30,7.7,28,77,943,32,18,7,57,8.474908792,121,324,31.2757761,9.796481228,8.032598114,8.931603557,486,22,457,35,508,492
27,1000,30,7.7,28,90,940,40,11,9,60,8.901297366,113,320,31.83062604,9.845358634,8.170255043,9.632339689,481,19,459,41,500,500
29,1000,30,7.7,28,88,956,24,12,8,44,8.981187473,111,320,31.64381572,10.14716943,8.767360574,9.222311423,508,22,448,22,530,470
32,1000,30,7.7,28,19,942,22,17,19,58,7.950765247,93,307,30.26891046,9.308200489,7.563640889,8.358557436,487,26,455,32,513,487
28,1000,30,7.7,28,84,965,22,10,3,35,8.216531623,98,301,31.78670548,9.708470768,8.116039298,8.332151824,518,17,447,18,535,465
25,1000,30,7.7,28,96,945,30,15,10,55,9.10781616,98,337,32.34284667,9.73378702,8.719413419,9.487007768,472,22,473,33,494,506
26,1000,30,7.7,28,96,950,31,11,8,50,8.936130966,115,282,31.90190165,9.963465819,8.362212339,9.510049594,476,24,474,26,500,500
31,1000,30,7.7,28,73,942,34,13,11,58,8.792146769,119,308,31.48226503,10.01937685,7.958812309,9.652581536,488,20,454,38,508,492
27,1000,30,7.7,28,91,939,41,11,9,61,8.938210636,84,317,31.87320625,9.852908678,8.228290281,9.648130991,481,19,458,42,500,500
30,1000,30,7.7,28,78,944,31,19,6,56,8.468056127,99,296,31.31903457,9.808628269,8.045503091,8.904350724,486,22,458,34,508,492
29,1000,30,7.7,28,89,955,26,12,7,45,9.031419779,96,322,31.68095178,10.18163136,8.823483198,9.265901455,508,22,447,23,530,470
28,1000,30,7.7,28,85,964,23,10,3,36,8.242043492,95,317,31.80532625,9.719806579,8.108701155,8.395458869,518,17,446,19,535,465
32,1000,30,7.7,28,20,943,22,17,18,57,7.962603587,108,323,30.2990677,9.303121405,7.556500991,8.390387224,488,25,455,32,513,487
25,1000,30,7.7,28,97,944,32,14,10,56,9.111040761,103,317,32.38653496,9.731514154,8.751159842,9.462386955,471,23,473,33,494,506
26,1000,30,7.7,28,97,951,30,11,8,49,8.945354031,105,319,31.91191688,9.987518892,8.375339854,9.515368209,477,23,474,26,500,500
27,1000,30,7.7,28,92,939,42,10,9,61,8.959431426,105,302,31.90088555,9.852194768,8.251502129,9.667360722,480,20,459,41,500,500
31,1000,30,7.7,28,74,942,34,13,11,58,8.819167534,121,318,31.50611094,10.0440699,8.008657411,9.65603571,488,20,454,38,508,492
29,1000,30,7.7,28,90,956,26,11,7,44,9.02878908,111,310,31.69072989,10.19653592,8.829341885,9.253697619,508,22,448,22,530,470
30,1000,30,7.7,28,79,945,29,20,6,55,8.481562185,111,321,31.3470497,9.821439212,8.090362139,8.885484184,486,22,459,33,508,492
28,1000,30,7.7,28,86,960,27,10,3,40,8.27969114,100,323,31.84636565,9.747932891,8.149255239,8.429762554,515,20,445,20,535,465
32,1000,30,7.7,28,21,941,24,17,18,59,7.990951394,109,306,30.33992491,9.308418795,7.643026386,8.357451453,487,26,454,33,513,487
25,1000,30,7.7,28,98,944,32,14,10,56,9.093082346,120,342,32.41958977,9.751894162,8.752302071,9.425780876,471,23,473,33,494,506
26,1000,30,7.7,28,98,949,32,11,8,51,8.960670977,105,332,31.93434091,10.00531296,8.385770367,9.535571586,475,25,474,26,500,500
27,1000,30,7.7,28,93,937,43,12,8,63,8.956619108,88,309,31.9224223,9.851991859,8.274573392,9.638664824,480,20,457,43,500,500
29,1000,30,7.7,28,91,957,26,8,9,43,9.0355958,90,338,31.7173298,10.20857437,8.81888619,9.279970467,508,22,449,21,530,470
31,1000,30,7.7,28,75,942,34,13,11,58,8.831539709,112,323,31.51588916,10.05766432,8.01827042,9.67125678,487,21,455,37,508,492
30,1000,30,7.7,28,80,945,29,20,6,55,8.475516543,102,302,31.35194888,9.834616091,8.057975151,8.906636518,486,22,459,33,508,492
28,1000,30,7.7,28,87,960,28,9,3,40,8.31065237,107,323,31.8875791,9.769064103,8.181881254,8.458808386,515,20,445,20,535,465
26,1000,30,7.7,28,99,948,32,12,8,52,8.967614355,109,321,31.95055515,10.01339361,8.395335212,9.539893498,475,25,473,27,500,500
25,1000,30,7.7,28,99,941,34,15,10,59,9.148519574,119,309,32.45799632,9.751610587,8.820738839,9.468526853,470,24,471,35,494,506
32,1000,30,7.7,28,22,940,25,17,18,60,8.002364213,111,287,30.35814973,9.324688338,7.674936048,8.347273143,486,27,454,33,513,487
27,1000,30,7.7,28,94,934,45,13,8,66,8.99918246,109,307,31.94394267,9.856273488,8.339317106,9.659047814,477,23,457,43,500,500
29,1000,30,7.7,28,92,958,25,8,9,42,9.081556004,112,313,31.73207333,10.21928678,8.862501161,9.328575295,509,21,449,21,530,470
31,1000,30,7.7,28,76,942,33,14,11,58,8.869111389,104,298,31.5392355,10.06677233,8.068510776,9.695747795,486,22,456,36,508,492
30,1000,30,7.7,28,81,944,29,20,7,56,8.521022797,105,291,31.37183497,9.843345473,8.102552785,8.953101591,486,22,458,34,508,492
28,1000,30,7.7,28,88,960,28,9,3,40,8.361106428,89,353,31.91894788,9.802362453,8.232021603,8.509623376,514,21,446,19,535,465
26,1000,30,7.7,28,100,949,30,13,8,51,8.994579569,107,337,31.96909403,10.01135259,8.410333148,9.57882599,476,24,473,27,500,500
25,1000,30,7.7,28,100,940,35,15,10,60,9.188254025,116,330,32.50463624,9.761021182,8.870723383,9.498254295,469,25,471,35,494,506
27,1000,30,7.7,28,95,934,43,15,8,66,8.99860858,100,324,31.97043186,9.889774317,8.326419422,9.670797737,477,23,457,43,500,500
29,1000,30,7.7,28,93,957,25,8,10,43,9.123848242,105,328,31.73939784,10.23312109,8.877192042,9.401992468,508,22,449,21,530,470
32,1000,30,7.7,28,23,941,25,18,16,59,7.983405255,107,297,30.38399921,9.305504759,7.691851908,8.290524078,486,27,455,32,513,487
31,1000,30,7.7,28,77,941,34,14,11,59,8.90207021,102,318,31.55283478,10.07175043,8.095015405,9.735370699,485,23,456,36,508,492
30,1000,30,7.7,28,82,944,30,19,7,56,8.52193835,106,325,31.36189979,9.857451371,8.114198467,8.942938066,485,23,459,33,508,492
28,1000,30,7.7,28,89,959,29,9,3,41,8.378051355,96,318,31.93028825,9.800452145,8.231016949,8.547219973,514,21,445,20,535,465
26,1000,30,7.7,28,101,950,28,14,8,50,8.97996139,110,324,31.97980007,10.02161352,8.406631313,9.553291467,476,24,474,26,500,500
25,1000,30,7.7,28,101,942,34,15,9,58,9.148300378,107,331,32.51920688,9.78949715,8.835951095,9.453242169,470,24,472,34,494,506
27,1000,30,7.7,28,96,934,43,15,8,66,8.983234275,104,326,31.97693686,9.895363291,8.311554443,9.654914107,477,23,457,43,500,500
29,1000,30,7.7,28,94,957,25,8,10,43,9.128527905,117,333,31.76285889,10.22862908,8.901754695,9.384250887,508,22,449,21,530,470
32,1000,30,7.7,28,24,941,25,18,16,59,7.998773103,109,301,30.40926814,9.330172605,7.708653187,8.304381967,486,27,455,32,513,487
31,1000,30,7.7,28,78,941,34,13,12,59,8.920763473,102,319,31.58710566,10.08932801,8.094952175,9.773430422,485,23,456,36,508,492
30,1000,30,7.7,28,83,944,31,19,6,56,8.520344676,106,306,31.39670889,9.888780883,8.135884681,8.917307436,485,23,459,33,508,492
28,1000,30,7.7,28,90,956,32,9,3,44,8.39426783,109,349,31.94690775,9.820490122,8.265737627,8.542146665,513,22,443,22,535,465
26,1000,30,7.7,28,102,950,27,15,8,50,8.974316821,97,313,32.00404513,10.04646401,8.408383744,9.540249897,476,24,474,26,500,500
25,1000,30,7.7,28,102,941,35,15,9,59,9.161002742,104,330,32.55519957,9.784364109,8.853800525,9.460919531,469,25,472,34,494,506
27,1000,30,7.7,28,97,934,43,15,8,66,8.99598683,105,325,32.00069035,9.90495323,8.327335961,9.664637698,477,23,457,43,500,500
29,1000,30,7.7,28,95,955,27,8,10,45,9.167786123,102,318,31.78144659,10.23506008,8.942473704,9.421861829,508,22,447,23,530,470
31,1000,30,7.7,28,79,941,34,12,13,59,8.962788159,101,314,31.60685534,10.0965046,8.116886142,9.836199185,485,23,456,36,508,492
32,1000,30,7.7,28,25,944,23,16,17,56,7.967204751,96,321,30.41916939,9.337499604,7.682469831,8.267141124,487,26,457,30,513,487
30,1000,30,7.7,28,84,944,30,20,6,56,8.533225175,95,322,31.43385943,9.894421712,8.152422843,8.926411323,485,23,459,33,508,492
28,1000,30,7.7,28,91,955,33,9,3,45,8.455540423,105,320,31.97237437,9.830438402,8.33667167,8.592303396,512,23,443,22,535,465
26,1000,30,7.7,28,103,949,27,16,8,51,8.94369796,129,356,32.01904627,10.058953,8.37176927,9.515626651,475,25,474,26,500,500
25,1000,30,7.7,28,103,940,36,15,9,60,9.19037641,104,343,32.57309419,9.798813386,8.91471796,9.459497505,468,26,472,34,494,506
29,1000,30,7.7,28,96,955,27,8,10,45,9.161412839,120,332,31.78892718,10.24999665,8.933969013,9.417892048,508,22,447,23,530,470
27,1000,30,7.7,28,98,934,42,16,8,66,9.006707926,93,330,32.04590762,9.932373545,8.362340028,9.651075825,477,23,457,43,500,500
31,1000,30,7.7,28,80,942,33,12,13,58,8.962186955,102,335,31.61208349,10.11467473,8.091559781,9.861127208,486,22,456,36,508,492
30,1000,30,7.7,28,85,945,29,20,6,55,8.552996593,107,313,31.44616045,9.908967029,8.203317802,8.914047052,485,23,460,32,508,492
26,1000,30,7.7,28,104,950,26,15,9,50,8.970776673,109,322,32.05165118,10.05264215,8.410780758,9.530772588,476,24,474,26,500,500
28,1000,30,7.7,28,92,954,34,8,4,46,8.468216068,106,340,31.99814301,9.831985643,8.363068139,8.589192718,511,24,443,22,535,465
32,1000,30,7.7,28,26,945,22,16,17,55,7.985384997,99,305,30.44950899,9.348966147,7.6893754,8.297197982,487,26,458,29,513,487
33,1000,30,7.7,28,0,940,29,14,17,60,7.378,95,286,30.19534561,8.944362817,6.591093117,8.146245059,475,19,465,41,494,506
25,1000,30,7.7,28,104,941,35,14,10,59,9.207788361,90,341,32.57217265,9.806458755,8.940947535,9.468300946,468,26,473,33,494,506
34,1000,30,7.7,28,0,931,30,14,25,69,7.543,77,299,29.88857851,9.171375571,6.546534653,8.55959596,481,24,450,45,505,495
29,1000,30,7.7,28,97,955,27,8,10,45,9.185268852,111,344,31.77956394,10.26454744,8.924318806,9.47953167,508,22,447,23,530,470
27,1000,30,7.7,28,99,933,43,16,8,67,9.025498811,99,300,32.08134473,9.955272166,8.372541977,9.678455645,477,23,456,44,500,500
31,1000,30,7.7,28,81,942,32,13,13,58,8.994641228,112,321,31.60166902,10.12676097,8.131572614,9.885777113,486,22,456,36,508,492
30,1000,30,7.7,28,86,946,29,19,6,54,8.607914606,104,323,31.50464379,9.912557735,8.290297739,8.935860477,484,24,462,30,508,492
28,1000,30,7.7,28,93,954,34,8,4,46,8.468639255,111,325,32.02051506,9.830496207,8.370915039,8.581074643,511,24,443,22,535,465
29,1000,30,7.7,28,98,953,29,8,10,47,9.204718974,98,308,31.77184954,10.27664294,8.947805981,9.49442937,507,23,446,24,530,470
33,1000,30,7.7,28,1,942,29,12,17,58,7.386613451,100,299,30.20636088,8.955461436,6.549179373,8.204187431,478,16,464,42,494,506
27,1000,30,7.7,28,100,931,45,16,8,69,9.070182963,98,321,32.11613784,9.987688277,8.40235518,9.738010746,477,23,454,46,500,500
34,1000,30,7.7,28,1,931,30,14,25,69,7.563497984,91,307,29.90994474,9.182920338,6.565367013,8.581793216,480,25,451,44,505,495
32,1000,30,7.7,28,27,944,23,16,17,56,8.028997966,106,307,30.45155867,9.367435595,7.703669123,8.371695493,486,27,458,29,513,487
31,1000,30,7.7,28,82,942,32,13,13,58,9.010525426,87,318,31.62136676,10.12653735,8.163758437,9.884829552,486,22,456,36,508,492
29,1000,30,7.7,28,99,951,31,8,10,49,9.236003914,110,306,31.78276412,10.28512494,8.994452329,9.508391873,506,24,445,25,530,470
30,1000,30,7.7,28,87,947,29,18,6,53,8.626380672,100,296,31.53814898,9.922017083,8.272941092,8.991314221,485,23,462,30,508,492
28,1000,30,7.7,28,94,954,34,8,4,46,8.490375594,108,292,32.04954471,9.843170853,8.410909473,8.581804356,511,24,443,22,535,465
27,1000,30,7.7,28,101,932,43,16,9,68,9.064264454,98,322,32.14162731,9.980098418,8.419626656,9.708902252,477,23,455,45,500,500
33,1000,30,7.7,28,2,942,29,12,17,58,7.40204978,93,301,30.2185801,8.972105665,6.560692603,8.223453822,478,16,464,42,494,506
34,1000,30,7.7,28,2,931,30,13,26,69,7.601461575,80,308,29.93240152,9.205124872,6.638915237,8.583453292,479,26,452,43,505,495
32,1000,30,7.7,28,28,944,24,16,16,56,8.065436185,94,341,30.48362888,9.372965319,7.732490982,8.416156696,486,27,458,29,513,487
29,1000,30,7.7,28,100,950,32,8,10,50,9.25857875,107,327,31.80023636,10.28670096,9.000028395,9.550135534,505,25,445,25,530,470
31,1000,30,7.7,28,83,941,33,13,13,59,9.04637772,101,305,31.62857459,10.14036509,8.202156359,9.918053433,485,23,456,36,508,492
30,1000,30,7.7,28,88,948,28,18,6,52,8.643408358,116,307,31.56738901,9.946545733,8.283552809,9.014966527,485,23,463,29,508,492
28,1000,30,7.7,28,95,954,34,8,4,46,8.517116699,90,290,32.06872027,9.825297403,8.432004344,8.615041667,511,24,443,22,535,465
27,1000,30,7.7,28,102,930,44,17,9,70,9.111468975,101,347,32.17416555,9.977968375,8.455195008,9.767742941,477,23,453,47,500,500
33,1000,30,7.7,28,3,943,28,12,17,57,7.432369225,90,288,30.23893529,8.956788969,6.58488288,8.25975708,478,16,465,41,494,506
34,1000,30,7.7,28,3,934,28,13,25,66,7.614388282,110,307,29.94786439,9.231899894,6.626599452,8.622132442,482,23,452,43,505,495
32,1000,30,7.7,28,29,946,24,15,15,54,8.076845807,82,292,30.51580337,9.362882803,7.722397167,8.450217783,487,26,459,28,513,487
29,1000,30,7.7,28,101,949,33,8,10,51,9.284376147,110,369,31.77982073,10.28881177,9.034429297,9.566231105,505,25,444,26,530,470
27,1000,30,7.7,28,103,931,43,18,8,69,9.132628316,96,347,32.20764009,9.990608721,8.473325954,9.791930678,478,22,453,47,500,500
28,1000,30,7.7,28,96,954,33,9,4,46,8.550758337,109,323,32.06993913,9.836349924,8.434943215,8.684007993,511,24,443,22,535,465
30,1000,30,7.7,28,89,948,27,19,6,52,8.650490702,110,315,31.6097465,9.968823164,8.290370386,9.022322248,485,23,463,29,508,492
31,1000,30,7.7,28,84,940,34,12,14,60,9.089620028,103,329,31.628488,10.15877347,8.243198535,9.963567424,485,23,455,37,508,492
34,1000,30,7.7,28,4,936,27,12,25,64,7.594620385,98,324,29.99212089,9.229430228,6.632222068,8.576461093,482,23,454,41,505,495
33,1000,30,7.7,28,4,943,28,12,17,57,7.469430086,89,308,30.26164212,8.973066705,6.599667473,8.318565918,478,16,465,41,494,506
32,1000,30,7.7,28,30,948,23,14,15,52,8.062962792,92,317,30.56514137,9.3702999,7.694850078,8.450728341,489,24,459,28,513,487
29,1000,30,7.7,28,102,948,34,8,10,52,9.331388637,108,311,31.81595899,10.28405907,9.104327003,9.587436862,505,25,443,27,530,470
27,1000,30,7.7,28,104,931,43,17,9,69,9.144906463,117,322,32.24198147,10.01885485,8.494536804,9.795276122,478,22,453,47,500,500
35,1000,30,7.7,28,0,959,19,11,11,41,6.786,82,317,29.86902191,8.454910856,6.278787879,7.283168317,479,16,480,25,495,505
30,1000,30,7.7,28,90,948,27,19,6,52,8.689912147,99,316,31.6522506,9.994673193,8.334235457,9.057155558,485,23,463,29,508,492
28,1000,30,7.7,28,97,954,32,9,5,46,8.560147098,96,322,32.11068523,9.842187637,8.469747457,8.664155286,511,24,443,22,535,465
31,1000,30,7.7,28,85,938,36,12,14,62,9.120716442,113,319,31.64240014,10.17631112,8.290698255,9.977727091,483,25,455,37,508,492
33,1000,30,7.7,28,5,944,27,12,17,56,7.515143045,97,298,30.27815765,8.983822186,6.653476051,8.356375249,478,16,466,40,494,506
34,1000,30,7.7,28,5,935,28,12,25,65,7.616622077,103,290,30.0116551,9.23844803,6.665924261,8.58652591,481,24,454,41,505,495
29,1000,30,7.7,28,103,946,36,8,10,54,9.339542024,97,321,31.83694374,10.30492789,9.088048772,9.623140798,505,25,441,29,530,470
32,1000,30,7.7,28,31,949,22,14,15,51,8.08977136,87,321,30.56268428,9.384814198,7.725935692,8.473031519,489,24,460,27,513,487
35,1000,30,7.7,28,1,960,18,11,11,40,6.791165228,89,306,29.86456592,8.439934282,6.279255879,7.292937758,480,15,480,25,495,505
28,1000,30,7.7,28,98,954,32,9,5,46,8.571131487,92,312,32.12607599,9.856781974,8.450598497,8.709809229,511,24,443,22,535,465
30,1000,30,7.7,28,91,949,26,19,6,51,8.710326558,100,345,31.67087723,10.00777699,8.39327905,9.037684553,486,22,463,29,508,492
31,1000,30,7.7,28,86,939,36,12,13,61,9.133821027,102,318,31.67247843,10.19912144,8.287350577,10.00781897,484,24,455,37,508,492
33,1000,30,7.7,28,6,945,26,12,17,55,7.53663246,90,311,30.29002353,9.008696919,6.694487529,8.358805574,478,16,467,39,494,506
34,1000,30,7.7,28,6,937,30,10,23,63,7.609946049,103,306,30.05268173,9.246096575,6.691884315,8.546554485,481,24,456,39,505,495
29,1000,30,7.7,28,104,945,37,8,10,55,9.374121987,96,325,31.87222434,10.32861728,9.136905707,9.641621196,505,25,440,30,530,470
36,1000,30,7.7,28,0,948,27,11,14,52,6.976,86,326,29.79831448,8.825611205,6.155555556,7.78019802,476,19,472,33,495,505
32,1000,30,7.7,28,32,950,23,12,15,50,8.125496947,88,304,30.59058068,9.413558995,7.763900565,8.506398269,489,24,461,26,513,487
35,1000,30,7.7,28,2,961,17,11,11,39,6.804465408,93,307,29.89507336,8.462866165,6.314268718,7.284955233,480,15,481,24,495,505
28,1000,30,7.7,28,99,954,31,10,5,46,8.612049408,86,332,32.12260248,9.874542611,8.483733638,8.75968153,511,24,443,22,535,465
30,1000,30,7.7,28,92,950,25,19,6,50,8.751759481,93,326,31.67098676,10.0408569,8.458901894,9.054140893,486,22,464,28,508,492
31,1000,30,7.7,28,87,939,36,12,13,61,9.143614541,115,337,31.68694464,10.21502545,8.295870274,10.01892773,484,24,455,37,508,492
33,1000,30,7.7,28,7,944,27,12,17,56,7.554958353,110,303,30.30288718,9.020486469,6.731108459,8.359270305,477,17,467,39,494,506
34,1000,30,7.7,28,7,938,29,10,23,62,7.617926284,89,292,30.07999173,9.273338252,6.673001737,8.581940216,483,22,455,40,505,495
36,1000,30,7.7,28,1,948,27,10,15,52,7.025540828,91,287,29.85818516,8.836677584,6.173300553,7.860905059,476,19,472,33,495,505
28,1000,30,7.7,28,100,954,31,10,5,46,8.635917783,112,302,32.12463053,9.889228379,8.496718396,8.796071917,511,24,443,22,535,465
35,1000,30,7.7,28,3,962,17,10,11,38,6.845504565,85,294,29.91045783,8.473618252,6.324198337,7.356487898,480,15,482,23,495,505
33,1000,30,7.7,28,8,944,27,12,17,56,7.553514941,85,292,30.32304207,9.040875982,6.728322361,8.359137736,477,17,467,39,494,506
30,1000,30,7.7,28,93,952,23,19,6,48,8.731442911,123,321,31.70063185,10.0450654,8.452391675,9.019568983,486,22,466,26,508,492
32,1000,30,7.7,28,33,951,23,11,15,49,8.165887711,101,311,30.60059179,9.45106677,7.771730189,8.581088549,490,23,461,26,513,487
31,1000,30,7.7,28,88,939,36,12,13,61,9.188733399,112,337,31.70384352,10.23751968,8.379318062,10.02447119,484,24,455,37,508,492
34,1000,30,7.7,28,8,939,29,10,22,61,7.624796612,99,320,30.10270223,9.279104954,6.694364534,8.574025298,483,22,456,39,505,495
36,1000,30,7.7,28,2,949,25,11,15,51,7.045102993,99,314,29.88658316,8.859814067,6.142699715,7.929636899,478,17,471,34,495,505
28,1000,30,7.7,28,101,955,29,11,5,45,8.636227993,86,323,32.14971524,9.902803499,8.485270975,8.809909723,511,24,444,21,535,465
33,1000,30,7.7,28,9,945,26,12,17,55,7.555786162,88,320,30.3549204,9.052946175,6.751280908,8.34121224,477,17,468,38,494,506
35,1000,30,7.7,28,4,961,19,10,10,39,6.88534186,93,315,29.97158861,8.463872334,6.330021067,7.429666202,479,16,482,23,495,505
30,1000,30,7.7,28,94,951,25,19,5,49,8.742027038,91,345,31.71502178,10.06741095,8.496111748,8.995939574,485,23,466,26,508,492
31,1000,30,7.7,28,89,938,37,12,13,62,9.204179097,93,307,31.75791183,10.25924745,8.359961027,10.07585141,483,25,455,37,508,492
32,1000,30,7.7,28,34,951,23,11,15,49,8.205195341,103,316,30.62051678,9.479672652,7.848398027,8.581041382,490,23,461,26,513,487
34,1000,30,7.7,28,9,939,30,9,22,61,7.642887391,100,313,30.13673839,9.272128424,6.697586436,8.607285335,484,21,455,40,505,495
36,1000,30,7.7,28,3,950,25,10,15,50,7.044176711,85,284,29.91242271,8.869022267,6.142419945,7.928076907,478,17,472,33,495,505
33,1000,30,7.7,28,10,946,25,12,17,54,7.565021115,91,305,30.39804878,9.05498429,6.758839068,8.35208422,477,17,469,37,494,506
28,1000,30,7.7,28,102,955,29,11,5,45,8.684676585,105,345,32.14935647,9.920465587,8.54711361,8.842947965,511,24,444,21,535,465
35,1000,30,7.7,28,5,962,19,9,10,38,6.878511698,90,319,29.98544679,8.47420471,6.329364035,7.41678515,479,16,483,22,495,505
30,1000,30,7.7,28,95,951,26,18,5,49,8.766781923,105,345,31.74439601,10.06924859,8.49863679,9.043647222,485,23,466,26,508,492
31,1000,30,7.7,28,90,939,37,12,12,61,9.206352119,100,341,31.80748035,10.28350255,8.36384739,10.07625538,484,24,455,37,508,492
32,1000,30,7.7,28,35,951,23,11,15,49,8.208172216,108,332,30.63278647,9.48587125,7.819274579,8.617832356,490,23,461,26,513,487
34,1000,30,7.7,28,10,941,27,10,22,59,7.692505147,84,305,30.15980659,9.268522826,6.71293011,8.691869578,485,20,456,39,505,495
36,1000,30,7.7,28,4,951,24,10,15,49,7.073899841,77,292,29.94140139,8.888646591,6.195303834,7.935097907,478,17,473,32,495,505
33,1000,30,7.7,28,11,946,26,13,15,54,7.568308736,85,300,30.39396474,9.072733462,6.763101444,8.354420203,478,16,468,38,494,506
28,1000,30,7.7,28,103,955,29,11,5,45,8.732738587,107,335,32.15464358,9.904525809,8.542510635,8.951603004,511,24,444,21,535,465
35,1000,30,7.7,28,6,961,20,9,10,39,6.90124432,103,325,30.02537156,8.482366301,6.336852043,7.454460512,479,16,482,23,495,505
30,1000,30,7.7,28,96,950,27,19,4,50,8.753042163,113,321,31.76233658,10.0660772,8.498673785,9.015682684,484,24,466,26,508,492
31,1000,30,7.7,28,91,938,38,12,12,62,9.229353471,108,332,31.82072401,10.30367573,8.407547493,10.07788485,483,25,455,37,508,492
34,1000,30,7.7,28,11,942,27,10,21,58,7.683716212,100,315,30.16369907,9.272263275,6.705697547,8.681492831,486,19,456,39,505,495
32,1000,30,7.7,28,36,952,22,12,14,48,8.21799914,118,314,30.63622142,9.49739752,7.845294788,8.610601465,490,23,462,25,513,487
33,1000,30,7.7,28,12,945,28,13,14,55,7.551216437,103,298,30.40332387,9.075441037,6.731605066,8.351390385,477,17,468,38,494,506
36,1000,30,7.7,28,5,952,24,10,14,48,7.110759079,90,297,29.95118718,8.888151866,6.194724176,8.008654677,479,16,473,32,495,505
28,1000,30,7.7,28,104,955,29,11,5,45,8.735563278,123,334,32.16563624,9.908516139,8.558246437,8.939572977,511,24,444,21,535,465
35,1000,30,7.7,28,7,963,19,9,9,37,6.92754362,87,310,30.04774309,8.49293531,6.370769377,7.473292631,481,14,482,23,495,505
37,1000,30,7.7,28,0,941,21,18,20,59,7.194,89,304,29.87526565,8.913664258,6.263917526,8.069902913,466,19,475,40,485,515
30,1000,30,7.7,28,97,951,27,18,4,49,8.727675546,116,350,31.80849633,10.0816154,8.464235696,8.999682546,485,23,466,26,508,492
31,1000,30,7.7,28,92,938,39,12,11,62,9.25354646,106,310,31.83685225,10.30670245,8.431588944,10.1022343,483,25,455,37,508,492
34,1000,30,7.7,28,12,942,28,9,21,58,7.699004691,105,322,30.17489342,9.296648093,6.749373947,8.667819895,486,19,456,39,505,495
33,1000,30,7.7,28,13,946,29,13,12,54,7.549485818,103,303,30.40699192,9.053378057,6.756615572,8.323552818,477,17,469,37,494,506
32,1000,30,7.7,28,37,949,25,12,14,51,8.229450878,133,298,30.67302617,9.517549033,7.825529617,8.654936723,488,25,461,26,513,487
36,1000,30,7.7,28,6,951,26,10,13,49,7.118748921,88,304,29.98004923,8.904290214,6.234241482,7.985741362,479,16,472,33,495,505
