[run number],initial-people,environment,healthy-treatment-chance,dep-treatment-chance,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]"
25,1000,20,7.7,28,98,946,30,20,4,54,8.835022174,104,211,21.17978241,9.580752486,8.24497675,9.404201551,469,22,477,32,491,509
27,1000,20,7.7,28,79,941,36,12,11,59,8.801033744,114,229,21.34454887,9.9070886,8.427608583,9.186602812,487,21,454,38,508,492
29,1000,20,7.7,28,84,942,36,12,10,58,8.949816999,97,219,21.40202313,9.553978724,8.632952041,9.260407403,470,25,472,33,495,505
32,1000,20,7.7,28,17,935,40,14,11,65,8.010650748,96,221,20.22365185,9.156795867,7.376751325,8.607623991,463,22,472,43,485,515
28,1000,20,7.7,28,85,953,38,7,2,47,8.682570654,97,208,21.55393125,9.444475111,8.198976075,9.162311891,482,16,471,31,498,502
31,1000,20,7.7,28,76,956,24,9,11,44,8.397476935,108,211,21.39619491,9.729677359,7.852954853,8.896100604,461,17,495,27,478,522
30,1000,20,7.7,28,77,961,22,12,5,39,8.496447051,99,219,21.43648016,9.501908036,8.287896058,8.688185872,463,16,498,23,479,521
26,1000,20,7.7,28,98,953,33,8,6,47,8.836590169,104,242,21.46417138,9.749791123,8.394236013,9.219523617,449,15,504,32,464,536
25,1000,20,7.7,28,99,947,30,18,5,53,8.876221235,92,214,21.19462722,9.58219018,8.319617579,9.41314146,469,22,478,31,491,509
27,1000,20,7.7,28,80,939,38,12,11,61,8.829589642,94,208,21.34859282,9.935239075,8.460355571,9.210831325,487,21,452,40,508,492
29,1000,20,7.7,28,85,942,35,13,10,58,9.020273428,98,233,21.39944956,9.577620363,8.699592261,9.334604472,470,25,472,33,495,505
28,1000,20,7.7,28,86,951,39,8,2,49,8.722239219,113,223,21.58259567,9.462552686,8.261095543,9.179708444,480,18,471,31,498,502
32,1000,20,7.7,28,18,937,37,15,11,63,8.043726286,82,200,20.26278302,9.154043544,7.424962586,8.626445498,464,21,473,42,485,515
31,1000,20,7.7,28,77,957,22,10,11,43,8.425366514,93,217,21.41128214,9.741765639,7.880509935,8.924296484,462,16,495,27,478,522
30,1000,20,7.7,28,78,959,23,13,5,41,8.534189231,97,215,21.45003532,9.513174894,8.304062501,8.745764478,462,17,497,24,479,521
26,1000,20,7.7,28,99,953,33,8,6,47,8.828584511,114,226,21.47883522,9.755964833,8.400491563,9.199172436,449,15,504,32,464,536
25,1000,20,7.7,28,100,947,30,18,5,53,8.890665047,94,234,21.21601748,9.599692914,8.342995192,9.418967402,469,22,478,31,491,509
27,1000,20,7.7,28,81,938,39,12,11,62,8.844935439,115,212,21.37669198,9.959376501,8.480413459,9.221311792,486,22,452,40,508,492
29,1000,20,7.7,28,86,943,34,13,10,57,9.036353765,117,222,21.43157619,9.590832961,8.69997341,9.366073123,471,24,472,33,495,505
28,1000,20,7.7,28,87,949,40,9,2,51,8.786714823,86,210,21.59411867,9.449045763,8.33682573,9.233019143,479,19,470,32,498,502
31,1000,20,7.7,28,78,957,20,10,13,43,8.476119321,98,228,21.42539686,9.756589935,7.929860869,8.976333,462,16,495,27,478,522
32,1000,20,7.7,28,19,939,36,14,11,61,8.070563229,101,211,20.28836539,9.160285363,7.467955713,8.638067394,465,20,474,41,485,515
30,1000,20,7.7,28,79,958,24,13,5,42,8.539771434,115,219,21.4885485,9.523798629,8.316687428,8.7448717,461,18,497,24,479,521
26,1000,20,7.7,28,100,951,34,9,6,49,8.859528339,98,245,21.47999651,9.771310049,8.424971644,9.235711746,448,16,503,33,464,536
25,1000,20,7.7,28,101,946,32,18,4,54,8.910918319,103,241,21.22044522,9.603335084,8.383590452,9.419598049,469,22,477,32,491,509
27,1000,20,7.7,28,82,941,37,11,11,59,8.861552796,105,226,21.37652594,9.962222295,8.525527607,9.208505633,486,22,455,37,508,492
29,1000,20,7.7,28,87,943,34,13,10,57,9.052118423,106,228,21.43493983,9.592520033,8.714981293,9.38257957,472,23,471,34,495,505
28,1000,20,7.7,28,88,949,40,9,2,51,8.821008523,104,232,21.60722633,9.455785003,8.365411036,9.272975751,480,18,469,33,498,502
31,1000,20,7.7,28,79,959,17,10,14,41,8.537311267,105,210,21.44197757,9.778747305,7.98329006,9.044633368,463,15,496,26,478,522
30,1000,20,7.7,28,80,958,23,13,6,42,8.558353668,111,207,21.50734224,9.544539822,8.363456708,8.737539164,461,18,497,24,479,521
26,1000,20,7.7,28,101,950,34,10,6,50,8.879159348,88,221,21.49153292,9.791433671,8.403832366,9.290636436,448,16,502,34,464,536
32,1000,20,7.7,28,20,940,35,14,11,60,8.094513034,101,204,20.29380424,9.155491111,7.521467542,8.634177236,465,20,475,40,485,515
25,1000,20,7.7,28,102,943,34,19,4,57,8.912758933,94,229,21.22555121,9.611230562,8.398439167,9.408890573,468,23,475,34,491,509
27,1000,20,7.7,28,83,942,34,12,12,58,8.892815118,93,234,21.39556058,9.970084554,8.567643947,9.228560961,485,23,457,35,508,492
29,1000,20,7.7,28,88,943,34,13,10,57,9.077234621,99,207,21.46662053,9.609380152,8.725180874,9.422317006,472,23,471,34,495,505
28,1000,20,7.7,28,89,949,40,9,2,51,8.801199887,119,203,21.59456916,9.486183481,8.356160139,9.242693502,480,18,469,33,498,502
31,1000,20,7.7,28,80,960,16,10,14,40,8.567670743,113,239,21.45995698,9.752439377,8.012773714,9.075794843,463,15,497,25,478,522
30,1000,20,7.7,28,81,958,23,13,6,42,8.577445104,107,222,21.53190064,9.559353838,8.432843849,8.710389444,460,19,498,23,479,521
26,1000,20,7.7,28,102,948,35,11,6,52,8.901125877,102,238,21.48911469,9.805041893,8.438587101,9.301532578,447,17,501,35,464,536
25,1000,20,7.7,28,103,943,34,18,5,57,8.932283997,112,210,21.23368403,9.609768266,8.436632664,9.410407385,468,23,475,34,491,509
32,1000,20,7.7,28,21,941,34,14,11,59,8.125899907,98,221,20.30870274,9.160597278,7.563036847,8.655974826,465,20,476,39,485,515
29,1000,20,7.7,28,89,939,37,14,10,61,9.127734687,103,234,21.47497919,9.639115358,8.794172198,9.454691978,471,24,468,37,495,505
27,1000,20,7.7,28,84,939,37,12,12,61,8.914342242,105,205,21.42491635,9.974271007,8.563828715,9.276254582,484,24,455,37,508,492
28,1000,20,7.7,28,90,946,43,8,3,54,8.852753663,91,220,21.62201037,9.49713187,8.428234981,9.273889727,478,20,468,34,498,502
31,1000,20,7.7,28,81,960,17,9,14,40,8.577776792,100,231,21.48365805,9.75952079,8.046320229,9.06443625,462,16,498,24,478,522
30,1000,20,7.7,28,82,958,23,13,6,42,8.580950777,103,204,21.52947688,9.551044062,8.436141986,8.714085922,461,18,497,24,479,521
26,1000,20,7.7,28,103,947,36,11,6,53,8.915304869,101,209,21.53721122,9.825188145,8.473288858,9.297945594,446,18,501,35,464,536
25,1000,20,7.7,28,104,943,35,17,5,57,8.91553268,107,221,21.26443005,9.633146691,8.44192372,9.37239319,467,24,476,33,491,509
33,1000,20,7.7,28,0,948,28,14,10,52,7.001,99,205,19.91269539,8.714175536,6.282608696,7.736842105,490,16,458,36,506,494
29,1000,20,7.7,28,90,936,40,15,9,64,9.171969072,112,209,21.49486423,9.639766441,8.882996647,9.455219271,469,26,467,38,495,505
32,1000,20,7.7,28,22,943,32,13,12,57,8.137482142,110,235,20.31975273,9.172679559,7.577420248,8.664919072,465,20,478,37,485,515
28,1000,20,7.7,28,91,945,44,8,3,55,8.884315933,95,244,21.6407829,9.498751861,8.482483379,9.282946634,478,20,467,35,498,502
27,1000,20,7.7,28,85,938,38,13,11,62,8.943189852,106,196,21.44003558,9.9932385,8.609115776,9.288128126,483,25,455,37,508,492
31,1000,20,7.7,28,82,961,16,9,14,39,8.604060832,101,215,21.47845583,9.763748452,8.059370249,9.102838798,462,16,499,23,478,522
30,1000,20,7.7,28,83,958,23,13,6,42,8.596045162,94,223,21.54819674,9.561967454,8.46263653,8.718699163,461,18,497,24,479,521
26,1000,20,7.7,28,104,948,36,11,5,52,8.921573678,85,224,21.5626481,9.835971148,8.490855444,9.29443424,446,18,502,34,464,536
34,1000,20,7.7,28,0,941,30,15,14,59,7.162,102,200,20.0470976,8.80629988,6.338842975,7.934108527,468,16,473,43,484,516
33,1000,20,7.7,28,1,949,28,13,10,51,7.045449791,82,190,19.93407982,8.715376516,6.334786648,7.773376006,491,15,458,36,506,494
29,1000,20,7.7,28,91,935,41,15,9,65,9.174952534,95,228,21.52795355,9.631933648,8.883265201,9.460863881,469,26,466,39,495,505
28,1000,20,7.7,28,92,947,42,8,3,53,8.86795368,91,221,21.66496937,9.500136865,8.458135303,9.274506572,479,19,468,34,498,502
27,1000,20,7.7,28,86,937,40,13,10,63,8.943411484,100,213,21.45711234,9.98492413,8.613522083,9.284028995,482,26,455,37,508,492
32,1000,20,7.7,28,23,943,33,13,11,57,8.16438629,92,226,20.32495851,9.178814065,7.619635901,8.677403647,465,20,478,37,485,515
31,1000,20,7.7,28,83,960,16,9,15,40,8.643024771,94,241,21.50199314,9.774577193,8.104962873,9.135732793,462,16,498,24,478,522
30,1000,20,7.7,28,84,960,22,13,5,40,8.59330831,91,216,21.56451894,9.552896869,8.445776627,8.728946844,462,17,498,23,479,521
34,1000,20,7.7,28,1,941,30,15,14,59,7.21513679,96,197,20.0797296,8.813133013,6.402350502,7.977517727,468,16,473,43,484,516
33,1000,20,7.7,28,2,950,25,15,10,50,7.080694492,92,226,19.95732229,8.723451041,6.36001521,7.818880154,492,14,458,36,506,494
29,1000,20,7.7,28,92,935,41,15,9,65,9.196823987,107,215,21.55293536,9.63188266,8.937049758,9.451454171,469,26,466,39,495,505
28,1000,20,7.7,28,93,947,42,8,3,53,8.88418366,97,232,21.6717078,9.520353685,8.500861956,9.264451008,478,20,469,33,498,502
31,1000,20,7.7,28,84,961,16,9,14,39,8.647288371,125,213,21.50801273,9.789641776,8.093718269,9.154197391,462,16,499,23,478,522
27,1000,20,7.7,28,87,937,40,13,10,63,8.92417306,117,228,21.47175873,10.0045885,8.598861779,9.260063569,482,26,455,37,508,492
30,1000,20,7.7,28,85,959,23,13,5,41,8.640781448,91,224,21.58745512,9.553473083,8.467653014,8.79995327,462,17,497,24,479,521
32,1000,20,7.7,28,24,944,32,13,11,56,8.15098881,95,224,20.34250798,9.177499795,7.58021252,8.688515997,466,19,478,37,485,515
34,1000,20,7.7,28,2,946,26,14,14,54,7.2176753,97,219,20.09326871,8.821412762,6.436987693,7.949948172,469,15,477,39,484,516
33,1000,20,7.7,28,3,950,25,14,11,50,7.121406764,89,222,19.9665168,8.708008153,6.382856009,7.877898024,492,14,458,36,506,494
29,1000,20,7.7,28,93,934,42,15,9,66,9.229121944,108,216,21.57681726,9.651381993,8.982803645,9.470562652,469,26,465,40,495,505
28,1000,20,7.7,28,94,946,42,9,3,54,8.903319201,107,216,21.67708888,9.532401669,8.531740454,9.271937161,477,21,469,33,498,502
31,1000,20,7.7,28,85,961,16,9,14,39,8.665204604,107,220,21.52872136,9.792159907,8.158797314,9.128926223,462,16,499,23,478,522
27,1000,20,7.7,28,88,936,39,15,10,64,8.92582372,113,218,21.48180333,9.99908066,8.602851481,9.259299122,482,26,454,38,508,492
30,1000,20,7.7,28,86,957,25,13,5,43,8.667485808,79,232,21.61733917,9.556838446,8.512729689,8.809766385,461,18,496,25,479,521
32,1000,20,7.7,28,25,945,32,12,11,55,8.176826479,117,199,20.3678894,9.190657451,7.604843712,8.715489862,466,19,479,36,485,515
34,1000,20,7.7,28,3,948,25,13,14,52,7.197262749,103,215,20.09337402,8.845347523,6.415263544,7.93076588,470,14,478,38,484,516
29,1000,20,7.7,28,94,935,40,16,9,65,9.266626619,107,229,21.60443991,9.666601583,9.02945944,9.499097419,469,26,466,39,495,505
28,1000,20,7.7,28,95,945,43,9,3,55,8.965726177,112,245,21.70214675,9.527184311,8.57541143,9.352930846,477,21,468,34,498,502
33,1000,20,7.7,28,4,952,24,14,10,48,7.140834531,99,195,20.00156117,8.70728096,6.428406573,7.870568433,493,13,459,35,506,494
31,1000,20,7.7,28,86,959,18,9,14,41,8.69522937,108,206,21.52774478,9.795005912,8.189242193,9.158566286,461,17,498,24,478,522
30,1000,20,7.7,28,87,955,27,13,5,45,8.696630135,103,200,21.64804161,9.56886788,8.542331489,8.838490119,460,19,495,26,479,521
27,1000,20,7.7,28,89,937,38,15,10,63,8.949851127,102,220,21.50699456,10.01511181,8.596303904,9.31489582,483,25,454,38,508,492
32,1000,20,7.7,28,26,943,33,13,11,57,8.191962631,93,223,20.39273693,9.184616616,7.615667532,8.734687142,465,20,478,37,485,515
29,1000,20,7.7,28,95,936,39,15,10,64,9.265129177,102,212,21.61777368,9.665129814,9.033420654,9.492249413,470,25,466,39,495,505
34,1000,20,7.7,28,4,949,24,13,14,51,7.245934074,98,193,20.10056597,8.848434929,6.471364717,7.972468122,471,13,478,38,484,516
28,1000,20,7.7,28,96,944,44,9,3,56,8.982966254,103,211,21.71024186,9.540269772,8.623915772,9.339155777,477,21,467,35,498,502
33,1000,20,7.7,28,5,951,25,14,10,49,7.174780999,94,216,20.00990834,8.707583067,6.485038678,7.881278194,492,14,459,35,506,494
31,1000,20,7.7,28,87,958,19,9,14,42,8.723829714,95,216,21.53757193,9.81048264,8.189985133,9.212675901,461,17,497,25,478,522
30,1000,20,7.7,28,88,955,26,13,6,45,8.705150065,113,210,21.6579165,9.561194789,8.545343073,8.852074343,460,19,495,26,479,521
27,1000,20,7.7,28,90,937,38,15,10,63,8.980891093,101,237,21.49905392,10.00293826,8.583580706,9.391122143,483,25,454,38,508,492
29,1000,20,7.7,28,96,935,40,15,10,65,9.285448044,93,209,21.65324888,9.674971403,9.048418389,9.517784043,470,25,465,40,495,505
34,1000,20,7.7,28,5,949,24,13,14,51,7.281661408,95,192,20.13435076,8.839612448,6.514877139,8.000893163,471,13,478,38,484,516
28,1000,20,7.7,28,97,945,43,9,3,55,8.9504979,91,193,21.7181699,9.544691511,8.564334883,9.333583922,478,20,467,35,498,502
32,1000,20,7.7,28,27,942,34,13,11,58,8.233214427,90,203,20.39194239,9.194473499,7.682994865,8.751382364,464,21,478,37,485,515
31,1000,20,7.7,28,88,954,22,10,14,46,8.776428995,93,204,21.54314746,9.8225829,8.212363925,9.29294835,459,19,495,27,478,522
33,1000,20,7.7,28,6,951,25,14,10,49,7.205532368,99,217,20.03427978,8.709406547,6.501021663,7.927156694,492,14,459,35,506,494
30,1000,20,7.7,28,89,955,26,13,6,45,8.75167273,78,230,21.67187214,9.562708808,8.617585999,8.874950167,460,19,495,26,479,521
27,1000,20,7.7,28,91,937,38,15,10,63,8.959602927,111,221,21.52709594,10.0061808,8.608308981,9.322321066,483,25,454,38,508,492
34,1000,20,7.7,28,6,953,21,12,14,47,7.263251602,91,205,20.16519563,8.841252782,6.48576463,7.992522329,474,10,479,37,484,516
29,1000,20,7.7,28,97,935,40,15,10,65,9.2821316,96,210,21.67707127,9.668582079,9.053610822,9.506127213,470,25,465,40,495,505
28,1000,20,7.7,28,98,945,43,9,3,55,8.977377907,98,221,21.73783315,9.56017133,8.601718271,9.350044239,478,20,467,35,498,502
31,1000,20,7.7,28,89,953,23,10,14,47,8.819101309,98,216,21.55762109,9.829942218,8.280377043,9.312415867,459,19,494,28,478,522
32,1000,20,7.7,28,28,941,35,13,11,59,8.249715058,103,209,20.41189223,9.198265474,7.661389035,8.803769661,465,20,476,39,485,515
33,1000,20,7.7,28,7,949,27,14,10,51,7.209461981,96,208,20.03719374,8.711452325,6.494270921,7.942026103,492,14,457,37,506,494
30,1000,20,7.7,28,90,955,26,13,6,45,8.772054061,109,231,21.68291575,9.567277083,8.614772578,8.916656422,460,19,495,26,479,521
27,1000,20,7.7,28,92,937,38,15,10,63,8.986848683,110,240,21.54673118,10.00486736,8.618555434,9.367118947,483,25,454,38,508,492
34,1000,20,7.7,28,7,952,22,12,14,48,7.260704755,95,226,20.16827792,8.851583017,6.488184505,7.985316772,473,11,479,37,484,516
29,1000,20,7.7,28,98,935,40,14,11,65,9.307720367,92,226,21.68009217,9.673752309,9.098057163,9.513231824,469,26,466,39,495,505
28,1000,20,7.7,28,99,946,41,10,3,54,8.980924599,121,219,21.74061924,9.559137106,8.629278828,9.329768412,478,20,468,34,498,502
31,1000,20,7.7,28,90,952,24,10,14,48,8.817632023,111,224,21.58039814,9.854115633,8.267630384,9.32127337,459,19,493,29,478,522
30,1000,20,7.7,28,91,954,27,13,6,46,8.788988196,97,219,21.67843993,9.573307441,8.621904924,8.942602182,459,20,495,26,479,521
33,1000,20,7.7,28,8,951,25,14,10,49,7.225554478,98,205,20.06800324,8.72147082,6.547125865,7.920463138,492,14,459,35,506,494
32,1000,20,7.7,28,29,941,35,13,11,59,8.272300944,91,216,20.42791451,9.197929309,7.702867035,8.808563945,465,20,476,39,485,515
27,1000,20,7.7,28,93,938,38,14,10,62,9.009135458,106,219,21.54720974,10.01557952,8.651190381,9.378721026,483,25,455,37,508,492
34,1000,20,7.7,28,8,952,22,12,14,48,7.295994866,92,201,20.19382353,8.862383537,6.501112752,8.041581964,474,10,478,38,484,516
29,1000,20,7.7,28,99,936,41,13,10,64,9.287682964,112,223,21.70461639,9.692565988,9.045498223,9.525071968,470,25,466,39,495,505
28,1000,20,7.7,28,100,945,41,11,3,55,9.051142664,83,266,21.7453225,9.548428039,8.693581477,9.405854757,477,21,468,34,498,502
31,1000,20,7.7,28,91,952,24,11,13,48,8.815117194,101,224,21.59667525,9.859037007,8.265987617,9.317959986,459,19,493,29,478,522
30,1000,20,7.7,28,92,956,25,13,6,44,8.793815904,101,239,21.69014103,9.565922351,8.617644151,8.955785712,460,19,496,25,479,521
33,1000,20,7.7,28,9,950,25,15,10,50,7.242936327,109,200,20.11116549,8.724220583,6.575297438,7.926793165,492,14,458,36,506,494
32,1000,20,7.7,28,30,941,35,13,11,59,8.275010493,94,197,20.45103357,9.195857399,7.696556785,8.819767869,465,20,476,39,485,515
27,1000,20,7.7,28,94,937,39,14,10,63,9.030775753,98,235,21.54615777,10.02221226,8.667233254,9.406140771,483,25,454,38,508,492
34,1000,20,7.7,28,9,956,18,12,14,44,7.292526642,102,198,20.20245889,8.864206026,6.555499743,7.983846446,474,10,482,34,484,516
29,1000,20,7.7,28,100,935,43,13,9,65,9.28768108,112,221,21.7305964,9.715083689,9.085145074,9.486206471,468,27,467,38,495,505
28,1000,20,7.7,28,101,944,42,11,3,56,9.082255173,96,231,21.77621241,9.537033595,8.716186137,9.445407324,476,22,468,34,498,502
31,1000,20,7.7,28,92,952,24,11,13,48,8.849973093,96,223,21.6015659,9.872115277,8.262470919,9.387954011,459,19,493,29,478,522
30,1000,20,7.7,28,93,955,27,13,5,45,8.800804248,115,238,21.69164582,9.587665186,8.617698804,8.969148793,460,19,495,26,479,521
33,1000,20,7.7,28,10,951,24,15,10,49,7.286637136,110,196,20.1264367,8.726107061,6.575834411,8.014706325,494,12,457,37,506,494
34,1000,20,7.7,28,10,957,17,12,14,43,7.338658467,102,219,20.22002288,8.862684656,6.574215047,8.055694542,475,9,482,34,484,516
27,1000,20,7.7,28,95,936,40,14,10,64,9.060852943,99,227,21.55615929,10.02957322,8.685045834,9.448881422,482,26,454,38,508,492
32,1000,20,7.7,28,31,943,34,13,10,57,8.26026116,100,217,20.44310865,9.194131834,7.686003543,8.801066877,466,19,477,38,485,515
29,1000,20,7.7,28,101,935,44,12,9,65,9.286503889,87,221,21.74573352,9.727827795,9.098985016,9.470309516,467,28,468,37,495,505
28,1000,20,7.7,28,102,942,42,12,4,58,9.138181833,98,229,21.77805457,9.545960048,8.739148072,9.534036043,476,22,466,36,498,502
31,1000,20,7.7,28,93,952,24,11,13,48,8.890873348,105,227,21.62243114,9.910904429,8.324773639,9.409255839,459,19,493,29,478,522
30,1000,20,7.7,28,94,956,26,13,5,44,8.796487491,114,233,21.71841324,9.601500394,8.596997421,8.979895828,461,18,495,26,479,521
33,1000,20,7.7,28,11,954,24,12,10,46,7.312618835,85,208,20.1511378,8.714030222,6.630442019,8.011366748,495,11,459,35,506,494
34,1000,20,7.7,28,11,956,19,12,13,44,7.376384027,90,219,20.23432764,8.8613141,6.618093263,8.087649008,473,11,483,33,484,516
27,1000,20,7.7,28,96,936,39,15,10,64,9.067512038,101,217,21.55448078,10.04452657,8.726332313,9.419787039,482,26,454,38,508,492
29,1000,20,7.7,28,102,934,43,14,9,66,9.302402257,112,212,21.74188217,9.753128715,9.085180653,9.515322442,468,27,466,39,495,505
28,1000,20,7.7,28,103,943,42,11,4,57,9.141652354,98,233,21.79332548,9.534195774,8.754736194,9.525485516,476,22,467,35,498,502
32,1000,20,7.7,28,32,945,32,13,10,55,8.30979516,89,188,20.45651169,9.214895934,7.786469461,8.802635868,466,19,479,36,485,515
31,1000,20,7.7,28,94,952,23,12,13,48,8.929160077,108,224,21.61786079,9.919835016,8.40527682,9.408884592,459,19,493,29,478,522
30,1000,20,7.7,28,95,955,27,13,5,45,8.818165704,80,229,21.74872867,9.61500361,8.641542845,8.980550252,460,19,495,26,479,521
33,1000,20,7.7,28,12,954,24,13,9,46,7.307921816,105,205,20.13807548,8.72533519,6.657870114,7.973764248,495,11,459,35,506,494
34,1000,20,7.7,28,12,958,19,10,13,42,7.355825854,101,196,20.25847658,8.874305647,6.588156899,8.075887432,474,10,484,32,484,516
29,1000,20,7.7,28,103,934,42,15,9,66,9.304655832,111,208,21.75897656,9.750763007,9.05758062,9.546838465,468,27,466,39,495,505
28,1000,20,7.7,28,104,942,43,11,4,58,9.174638502,105,219,21.81587002,9.546342518,8.777927535,9.568188425,475,23,467,35,498,502
27,1000,20,7.7,28,97,936,39,15,10,64,9.098150388,86,221,21.57989167,10.05366285,8.77807361,9.428636168,481,27,455,37,508,492
35,1000,20,7.7,28,0,941,30,13,16,59,7.408,96,179,20.01192326,9.033668215,6.673553719,8.096899225,464,20,477,39,484,516
31,1000,20,7.7,28,95,952,24,10,14,48,8.926420422,111,204,21.63392393,9.926810956,8.378119767,9.428504163,459,19,493,29,478,522
30,1000,20,7.7,28,96,955,27,13,5,45,8.824974246,99,232,21.73453149,9.649077038,8.646937804,8.988658421,460,19,495,26,479,521
32,1000,20,7.7,28,33,946,32,13,9,54,8.332254863,106,208,20.47018849,9.239612794,7.789814189,8.843097052,466,19,480,35,485,515
34,1000,20,7.7,28,13,960,19,11,10,40,7.306076047,82,187,20.2602135,8.883562494,6.585732083,7.981747518,474,10,486,30,484,516
33,1000,20,7.7,28,13,954,23,14,9,46,7.340246897,102,207,20.15018121,8.72682761,6.687036148,8.009325113,495,11,459,35,506,494
29,1000,20,7.7,28,104,933,43,15,9,67,9.310015244,110,230,21.77114058,9.760185102,9.105174381,9.510799853,467,28,466,39,495,505
36,1000,20,7.7,28,0,945,26,15,14,55,6.992,95,205,19.92431888,8.862052562,6.280412371,7.662135922,468,17,477,38,485,515
27,1000,20,7.7,28,98,935,40,15,10,65,9.142512202,115,213,21.61512934,10.06706713,8.856061176,9.438278709,480,28,455,37,508,492
35,1000,20,7.7,28,1,943,30,11,16,57,7.416955182,107,206,20.01915273,9.026394177,6.692597156,8.09639178,465,19,478,38,484,516
31,1000,20,7.7,28,96,951,24,11,14,49,8.944361536,107,228,21.65671741,9.929513285,8.389384676,9.452558737,458,20,493,29,478,522
30,1000,20,7.7,28,97,952,30,14,4,48,8.837105442,102,204,21.75534983,9.637080563,8.683105215,8.978691064,458,21,494,27,479,521
32,1000,20,7.7,28,34,946,32,13,9,54,8.357545575,96,205,20.50461561,9.225980591,7.842442127,8.842642997,466,19,480,35,485,515
34,1000,20,7.7,28,14,958,19,13,10,42,7.344468764,87,193,20.28082314,8.88714158,6.645040847,8.000521307,474,10,484,32,484,516
33,1000,20,7.7,28,14,954,23,14,9,46,7.377900246,82,204,20.160693,8.72155418,6.723097956,8.048608664,496,10,458,36,506,494
36,1000,20,7.7,28,1,946,24,15,15,54,7.005239882,93,207,19.9372675,8.852081693,6.311670192,7.658407454,469,16,477,38,485,515
27,1000,20,7.7,28,99,935,39,16,10,65,9.164096648,126,193,21.619602,10.06951823,8.849442498,9.488983453,480,28,455,37,508,492
35,1000,20,7.7,28,2,944,30,11,15,56,7.428094661,95,211,20.0247284,9.030555024,6.666442401,8.142512672,466,18,478,38,484,516
31,1000,20,7.7,28,97,951,25,11,13,49,8.924040839,97,216,21.66641493,9.92589763,8.419707226,9.385863573,458,20,493,29,478,522
30,1000,20,7.7,28,98,952,29,15,4,48,8.842425825,107,242,21.77557376,9.642596806,8.67643344,8.995036866,458,21,494,27,479,521
34,1000,20,7.7,28,15,961,17,13,9,39,7.34040079,96,186,20.28006943,8.892360764,6.692846718,7.947796469,474,10,487,29,484,516
32,1000,20,7.7,28,35,945,33,13,9,55,8.366742671,98,174,20.49525003,9.233435528,7.861763492,8.842305587,466,19,479,36,485,515
33,1000,20,7.7,28,15,952,25,14,9,48,7.410585314,82,207,20.17846916,8.706693793,6.763079219,8.073820302,494,12,458,36,506,494
35,1000,20,7.7,28,3,943,31,11,15,57,7.465229136,96,217,20.04132581,9.036871923,6.711748939,8.171981879,465,19,478,38,484,516
36,1000,20,7.7,28,2,946,25,14,15,54,7.022879345,91,195,19.95069442,8.8505751,6.31248407,7.691892371,468,17,478,37,485,515
27,1000,20,7.7,28,100,935,39,16,10,65,9.193575209,123,215,21.63001377,10.07120903,8.926387473,9.469451977,480,28,455,37,508,492
31,1000,20,7.7,28,98,951,25,11,13,49,8.98052851,97,265,21.68186803,9.927833212,8.504649626,9.416294997,458,20,493,29,478,522
30,1000,20,7.7,28,99,950,31,15,4,50,8.868498292,103,215,21.79086398,9.63975521,8.712266117,9.012135935,456,23,494,27,479,521
34,1000,20,7.7,28,16,960,18,13,9,40,7.363974258,102,211,20.276059,8.937798244,6.705488368,7.981623814,474,10,486,30,484,516
32,1000,20,7.7,28,36,945,32,12,11,55,8.419917427,96,192,20.49969768,9.256030442,7.928307509,8.882889873,465,20,480,35,485,515
33,1000,20,7.7,28,16,953,24,14,9,47,7.444843886,81,203,20.21120273,8.705296721,6.789466962,8.116140897,494,12,459,35,506,494
35,1000,20,7.7,28,4,945,29,11,15,55,7.453141999,101,213,20.03349693,9.041246744,6.710065355,8.150136369,467,17,478,38,484,516
31,1000,20,7.7,28,99,951,25,11,13,49,8.992476931,110,222,21.67786304,9.937370756,8.507090152,9.436949882,458,20,493,29,478,522
36,1000,20,7.7,28,3,945,25,15,15,55,7.063586688,100,201,19.94913666,8.863907386,6.366693547,7.719884111,468,17,477,38,485,515
27,1000,20,7.7,28,101,935,40,16,9,65,9.188900991,110,205,21.65431044,10.07540296,8.939517753,9.446394252,480,28,455,37,508,492
30,1000,20,7.7,28,100,950,31,15,4,50,8.875759853,101,220,21.79869073,9.645542374,8.687717595,9.048643233,456,23,494,27,479,521
34,1000,20,7.7,28,17,960,18,13,9,40,7.384363024,80,208,20.29759017,8.939496827,6.713669588,8.013463068,474,10,486,30,484,516
35,1000,20,7.7,28,5,946,29,12,13,54,7.470527715,89,225,20.04090902,9.05066046,6.803232636,8.096440154,467,17,479,37,484,516
