[run number],initial-people,environment,healthy-treatment-chance,dep-treatment-chance,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]"
15,1000,10,7.7,28,40,950,32,9,9,50,7.719962715,96,108,10.37873559,9.053695234,6.90437423,8.632315934,509,19,441,31,528,472
16,1000,10,7.7,28,21,940,27,16,17,60,7.482528561,85,115,10.14220593,9.239098977,6.62374817,8.405450226,498,20,442,40,518,482
10,1000,10,7.7,28,45,950,36,8,6,50,8.302629688,97,131,10.44207948,9.353787348,7.408071106,9.200773675,487,14,463,36,501,499
11,1000,10,7.7,28,43,945,30,10,15,55,8.08194288,126,98,10.19458551,9.310632808,7.622448365,8.564035487,488,24,457,31,512,488
14,1000,10,7.7,28,41,941,34,10,15,59,8.182442492,89,104,10.42665393,9.072805064,7.460863896,8.830083244,447,26,494,33,473,527
12,1000,10,7.7,28,42,959,23,10,8,41,7.946410901,92,121,10.38456317,9.019183791,7.604415876,8.250909307,454,17,505,24,471,529
13,1000,10,7.7,28,42,949,28,11,12,51,8.133541362,92,105,10.57663441,9.29653699,6.98583761,9.272100065,480,18,469,33,498,502
9,1000,10,7.7,28,46,952,27,12,9,48,8.140199438,94,117,10.7250386,9.031200187,7.640319266,8.677415058,504,14,448,34,518,482
15,1000,10,7.7,28,41,951,31,9,9,49,7.753974971,87,98,10.37036997,9.037898658,6.933051608,8.672296021,510,18,441,31,528,472
10,1000,10,7.7,28,46,949,36,9,6,51,8.33466891,113,112,10.442215,9.386106107,7.413971073,9.259056918,486,15,463,36,501,499
16,1000,10,7.7,28,22,939,28,17,16,61,7.475484073,97,111,10.14166399,9.231584665,6.588662039,8.428541778,499,19,440,42,518,482
11,1000,10,7.7,28,44,945,30,10,15,55,8.112967151,90,99,10.21371856,9.297894298,7.670012457,8.577706501,488,24,457,31,512,488
14,1000,10,7.7,28,42,939,37,11,13,61,8.172292916,95,124,10.41422303,9.067888467,7.457125137,8.814179746,445,28,494,33,473,527
12,1000,10,7.7,28,43,955,26,11,8,45,7.974184083,103,109,10.40526432,9.018193342,7.639218026,8.272424184,451,20,504,25,471,529
13,1000,10,7.7,28,43,947,29,12,12,53,8.157905102,102,119,10.56756465,9.290056109,6.99826389,9.308306146,480,18,467,35,498,502
9,1000,10,7.7,28,47,953,26,12,9,47,8.153744837,91,95,10.73436909,9.037025943,7.648876942,8.696320706,504,14,449,33,518,482
15,1000,10,7.7,28,42,949,31,11,9,51,7.78607299,80,116,10.37762355,9.036609403,6.967236217,8.70205989,509,19,440,32,528,472
10,1000,10,7.7,28,47,947,37,10,6,53,8.365775477,113,106,10.46450769,9.38507609,7.410609284,9.324769992,486,15,461,38,501,499
11,1000,10,7.7,28,45,944,31,10,15,56,8.13241247,109,108,10.22182864,9.328836812,7.683175791,8.603742757,488,24,456,32,512,488
14,1000,10,7.7,28,43,939,37,11,13,61,8.191213167,93,97,10.41474058,9.08431002,7.522916943,8.79103122,445,28,494,33,473,527
16,1000,10,7.7,28,23,942,26,17,15,58,7.482097617,102,140,10.16202899,9.213824841,6.616617085,8.412219848,501,17,441,41,518,482
12,1000,10,7.7,28,44,957,24,11,8,43,7.970207546,103,123,10.40486287,9.003713289,7.614556568,8.286864656,452,19,505,24,471,529
13,1000,10,7.7,28,44,947,29,12,12,53,8.217647029,90,104,10.5734308,9.283218383,7.081587155,9.344654633,480,18,467,35,498,502
9,1000,10,7.7,28,48,953,26,12,9,47,8.213946781,108,107,10.73277769,9.049081808,7.732327569,8.731537551,504,14,449,33,518,482
15,1000,10,7.7,28,43,949,31,11,9,51,7.775673072,101,95,10.39893181,9.049031271,6.943891872,8.706140176,509,19,440,32,528,472
10,1000,10,7.7,28,48,947,37,10,6,53,8.371400743,89,119,10.48339078,9.371743195,7.451543626,9.294944661,486,15,461,38,501,499
11,1000,10,7.7,28,46,941,33,12,14,59,8.144068469,92,101,10.23212607,9.328221096,7.727854423,8.580752058,486,26,455,33,512,488
14,1000,10,7.7,28,44,938,38,13,11,62,8.222482369,102,107,10.40167078,9.092315968,7.601222124,8.78008407,444,29,494,33,473,527
12,1000,10,7.7,28,45,956,25,11,8,44,7.99153099,95,97,10.4172842,8.999198209,7.649290575,8.296247882,450,21,506,23,471,529
13,1000,10,7.7,28,45,947,29,12,12,53,8.239023639,94,139,10.57523816,9.280335071,7.091181009,9.377720113,480,18,467,35,498,502
9,1000,10,7.7,28,49,953,27,12,8,47,8.24071085,96,110,10.73517375,9.049640312,7.742021418,8.776646796,504,14,449,33,518,482
16,1000,10,7.7,28,24,942,26,17,15,58,7.514207379,100,99,10.18901989,9.203002244,6.648187204,8.444909558,501,17,441,41,518,482
15,1000,10,7.7,28,44,948,32,11,9,52,7.823275357,96,93,10.41237978,9.054564208,6.986518426,8.759308535,509,19,439,33,528,472
10,1000,10,7.7,28,49,949,35,8,8,51,8.366986124,83,101,10.47641737,9.369737592,7.440251212,9.297435404,487,14,462,37,501,499
11,1000,10,7.7,28,47,941,33,13,13,59,8.163308504,111,113,10.2340484,9.319366651,7.761020507,8.585381156,486,26,455,33,512,488
14,1000,10,7.7,28,45,938,39,13,10,62,8.245410148,114,102,10.39923615,9.085626397,7.579081554,8.843462187,444,29,494,33,473,527
12,1000,10,7.7,28,46,955,26,11,8,45,8.031389452,111,113,10.44194463,9.006656608,7.664496297,8.358056136,449,22,506,23,471,529
13,1000,10,7.7,28,46,946,30,12,12,54,8.278322476,112,101,10.58397556,9.298865319,7.132975509,9.414543171,480,18,466,36,498,502
9,1000,10,7.7,28,50,953,27,13,7,47,8.249557637,87,104,10.74698107,9.055486625,7.791142963,8.742210752,504,14,449,33,518,482
15,1000,10,7.7,28,45,947,33,11,9,53,7.874973707,110,98,10.41319486,9.039188572,7.026160151,8.824493956,508,20,439,33,528,472
16,1000,10,7.7,28,25,941,27,17,15,59,7.55631315,95,113,10.21513026,9.214328295,6.676393697,8.501952729,500,18,441,41,518,482
10,1000,10,7.7,28,50,948,35,9,8,52,8.369164992,94,107,10.48054574,9.383739003,7.521938394,9.219787289,486,15,462,37,501,499
11,1000,10,7.7,28,48,942,32,12,14,58,8.16511196,101,115,10.23820394,9.334038134,7.746751167,8.604047873,488,24,454,34,512,488
14,1000,10,7.7,28,46,937,39,14,10,63,8.261560032,83,108,10.39641796,9.078215276,7.632666268,8.826013069,444,29,493,34,473,527
12,1000,10,7.7,28,47,955,27,11,7,45,8.027008508,95,116,10.43152997,9.008374361,7.665711809,8.348692335,450,21,505,24,471,529
13,1000,10,7.7,28,47,946,30,12,12,54,8.299132593,110,126,10.58268996,9.297354316,7.177734833,9.411594913,480,18,466,36,498,502
9,1000,10,7.7,28,51,952,28,13,7,48,8.291178976,90,103,10.74275518,9.076387022,7.850428895,8.764848151,504,14,448,34,518,482
15,1000,10,7.7,28,46,948,33,11,8,52,7.850806132,112,116,10.41862735,9.037589857,7.020913169,8.779160972,508,20,440,32,528,472
16,1000,10,7.7,28,26,941,27,17,15,59,7.582052218,89,91,10.21114433,9.21539474,6.736649332,8.490597228,500,18,441,41,518,482
10,1000,10,7.7,28,51,948,35,9,8,52,8.390670942,94,113,10.49215722,9.387319498,7.550197896,9.234512618,486,15,462,37,501,499
11,1000,10,7.7,28,49,943,31,12,14,57,8.194271671,115,120,10.24277712,9.332515534,7.75710922,8.652933914,489,23,454,34,512,488
14,1000,10,7.7,28,47,937,39,14,10,63,8.283945607,113,103,10.42911141,9.098494992,7.649738891,8.853167196,444,29,493,34,473,527
12,1000,10,7.7,28,48,954,29,10,7,46,8.060166431,93,93,10.44954376,9.014268655,7.688862906,8.390759928,449,22,505,24,471,529
13,1000,10,7.7,28,48,945,30,13,12,55,8.339012925,104,116,10.58585965,9.294546336,7.195929177,9.472988437,480,18,465,37,498,502
9,1000,10,7.7,28,52,953,28,12,7,47,8.285626675,101,104,10.76977101,9.077394967,7.898655032,8.701500765,504,14,449,33,518,482
15,1000,10,7.7,28,47,950,30,12,8,50,7.847308888,109,117,10.44653488,9.031263077,7.043952186,8.745979096,509,19,441,31,528,472
10,1000,10,7.7,28,52,948,35,8,9,52,8.369797313,102,114,10.49224953,9.390732872,7.528339531,9.21462767,486,15,462,37,501,499
11,1000,10,7.7,28,50,944,30,12,14,56,8.189933241,109,102,10.24807681,9.323090029,7.764721054,8.636057503,489,23,455,33,512,488
16,1000,10,7.7,28,27,940,28,17,15,60,7.589678452,100,83,10.22311159,9.206504422,6.772249888,8.468159771,500,18,440,42,518,482
14,1000,10,7.7,28,48,935,41,14,10,65,8.332725281,98,102,10.43435055,9.103401262,7.759454035,8.84725526,443,30,492,35,473,527
12,1000,10,7.7,28,49,956,27,10,7,44,8.068968487,103,109,10.47647969,9.012554779,7.748544987,8.354260488,449,22,507,22,471,529
13,1000,10,7.7,28,49,946,29,13,12,54,8.358582913,120,129,10.59218195,9.297083754,7.22388047,9.484243902,480,18,466,36,498,502
9,1000,10,7.7,28,53,951,30,12,7,49,8.322704833,108,113,10.79420524,9.086837568,7.956576585,8.716178759,503,15,448,34,518,482
15,1000,10,7.7,28,48,950,30,11,9,50,7.837709097,115,108,10.46534688,9.050531351,6.999823798,8.775004516,510,18,440,32,528,472
10,1000,10,7.7,28,53,949,33,9,9,51,8.396336254,89,115,10.51959488,9.373121513,7.549564487,9.246501895,487,14,462,37,501,499
11,1000,10,7.7,28,51,945,29,12,14,55,8.2079248,96,111,10.27216055,9.338293309,7.77467713,8.662479733,490,22,455,33,512,488
14,1000,10,7.7,28,49,936,40,14,10,64,8.330684261,89,103,10.44271195,9.111067838,7.767329969,8.836313445,444,29,492,35,473,527
16,1000,10,7.7,28,28,940,28,17,15,60,7.613457982,102,104,10.23265964,9.202135093,6.802668915,8.484803908,500,18,440,42,518,482
12,1000,10,7.7,28,50,956,28,10,6,44,8.082008283,87,117,10.49510759,9.004813592,7.766085794,8.363292767,449,22,507,22,471,529
13,1000,10,7.7,28,50,944,31,13,12,56,8.396312148,92,114,10.59038859,9.291570721,7.294742464,9.489104385,480,18,464,38,498,502
9,1000,10,7.7,28,54,951,30,11,8,49,8.353799927,101,115,10.80855469,9.090791581,7.956576585,8.780691402,503,15,448,34,518,482
15,1000,10,7.7,28,49,949,31,11,9,51,7.838729335,88,120,10.49312479,9.048409024,6.987971417,8.790424634,509,19,440,32,528,472
10,1000,10,7.7,28,54,949,34,9,8,51,8.413936552,103,111,10.50448425,9.377414105,7.572715017,9.258529717,487,14,462,37,501,499
11,1000,10,7.7,28,52,945,28,13,14,55,8.218054037,93,86,10.27481441,9.344465831,7.761782179,8.696765495,490,22,455,33,512,488
14,1000,10,7.7,28,50,938,40,13,9,62,8.31304712,101,102,10.45549275,9.114903287,7.765747639,8.804266579,444,29,494,33,473,527
12,1000,10,7.7,28,51,957,27,9,7,43,8.087514506,105,105,10.51236353,9.009785405,7.767682233,8.372280103,449,22,508,21,471,529
9,1000,10,7.7,28,55,952,28,12,8,48,8.353541389,87,136,10.82214507,9.100512609,7.943483554,8.794225949,504,14,448,34,518,482
16,1000,10,7.7,28,29,940,29,16,15,60,7.649704873,94,128,10.23531389,9.212122312,6.871847424,8.485659559,499,19,441,41,518,482
15,1000,10,7.7,28,50,950,30,11,9,50,7.860730789,99,107,10.48817793,9.058505149,7.035402694,8.783979166,509,19,441,31,528,472
13,1000,10,7.7,28,51,943,32,13,12,57,8.419622823,107,103,10.61693639,9.278725834,7.316508887,9.513947006,480,18,463,39,498,502
10,1000,10,7.7,28,55,949,34,8,9,51,8.440290097,113,88,10.5232223,9.359005941,7.610126993,9.273780508,487,14,462,37,501,499
11,1000,10,7.7,28,53,946,27,13,14,54,8.218633522,89,111,10.27804704,9.352485745,7.765445948,8.69410901,491,21,455,33,512,488
14,1000,10,7.7,28,51,937,41,13,9,63,8.337055272,93,106,10.44288245,9.106643799,7.795754714,8.822890498,443,30,494,33,473,527
12,1000,10,7.7,28,52,958,27,8,7,42,8.091594221,105,108,10.50262111,9.003506066,7.760881854,8.38604701,450,21,508,21,471,529
9,1000,10,7.7,28,56,951,31,11,7,49,8.364135636,96,118,10.83322022,9.118976767,7.98087333,8.776023342,504,14,447,35,518,482
15,1000,10,7.7,28,51,950,30,11,9,50,7.883709919,110,103,10.48731199,9.060447045,7.077913977,8.78510877,509,19,441,31,528,472
13,1000,10,7.7,28,52,943,32,13,12,57,8.421342887,104,113,10.63974871,9.277318299,7.324085191,9.509857495,480,18,463,39,498,502
16,1000,10,7.7,28,30,940,29,16,15,60,7.652347343,94,103,10.24382629,9.218054091,6.870072195,8.49304968,499,19,441,41,518,482
10,1000,10,7.7,28,56,950,33,8,9,50,8.475852162,89,106,10.51248414,9.345474111,7.648049356,9.306972814,487,14,463,36,501,499
11,1000,10,7.7,28,54,946,26,14,14,54,8.243816745,93,124,10.28527264,9.359041515,7.83574877,8.671953636,490,22,456,32,512,488
14,1000,10,7.7,28,52,935,42,14,9,65,8.358537755,119,102,10.44838036,9.115896652,7.806278476,8.854208797,443,30,492,35,473,527
12,1000,10,7.7,28,53,958,26,8,8,42,8.142989485,101,101,10.49951901,9.010788713,7.787091783,8.459866267,450,21,508,21,471,529
9,1000,10,7.7,28,57,952,31,10,7,48,8.394907866,108,126,10.82294535,9.125443817,8.011633696,8.806808324,505,13,447,35,518,482
15,1000,10,7.7,28,52,949,31,11,9,51,7.911253092,91,100,10.50884537,9.068285124,7.105300807,8.812826836,509,19,440,32,528,472
13,1000,10,7.7,28,53,944,31,13,12,56,8.467232173,102,114,10.65427187,9.27033215,7.353748259,9.571843704,481,17,463,39,498,502
16,1000,10,7.7,28,31,940,29,17,14,60,7.649591069,104,122,10.24667431,9.231974475,6.857791189,8.500529529,499,19,441,41,518,482
10,1000,10,7.7,28,57,951,33,6,10,49,8.471514418,101,108,10.52913735,9.333446217,7.655232357,9.29106815,487,14,464,35,501,499
11,1000,10,7.7,28,55,949,25,13,13,51,8.220971119,109,94,10.29239169,9.370785777,7.820421454,8.641219948,491,21,458,30,512,488
14,1000,10,7.7,28,53,937,41,13,9,63,8.358011605,103,110,10.45669463,9.117372314,7.817944037,8.842740181,444,29,493,34,473,527
12,1000,10,7.7,28,54,957,27,8,8,43,8.20057214,96,120,10.50742692,9.014979997,7.870566829,8.494395394,450,21,507,22,471,529
9,1000,10,7.7,28,58,952,31,10,7,48,8.421995283,85,116,10.86731082,9.133243304,8.042366608,8.829977966,505,13,447,35,518,482
15,1000,10,7.7,28,53,950,31,11,8,50,7.926745138,83,110,10.5185433,9.07288121,7.123838412,8.824911984,510,18,440,32,528,472
13,1000,10,7.7,28,54,945,30,13,12,55,8.45410786,98,124,10.67253698,9.274678082,7.340157642,9.55918198,481,17,464,38,498,502
10,1000,10,7.7,28,58,951,33,6,10,49,8.486209671,95,118,10.52471173,9.326037648,7.663263172,9.312454552,487,14,464,35,501,499
11,1000,10,7.7,28,56,949,24,13,14,51,8.262885969,93,106,10.30926972,9.369543878,7.831782645,8.715191095,491,21,458,30,512,488
16,1000,10,7.7,28,32,942,28,17,13,58,7.653024647,96,111,10.24994089,9.238720543,6.855574096,8.51003582,500,18,442,40,518,482
14,1000,10,7.7,28,54,939,38,14,9,61,8.364203117,90,101,10.46067806,9.119712234,7.795805568,8.874358792,445,28,494,33,473,527
12,1000,10,7.7,28,55,957,27,8,8,43,8.210062948,110,113,10.50249318,9.031662388,7.880297564,8.503672582,450,21,507,22,471,529
9,1000,10,7.7,28,59,950,33,10,7,50,8.430923605,100,113,10.87464726,9.139512564,8.037744885,8.853468369,504,14,446,36,518,482
15,1000,10,7.7,28,54,950,32,11,7,50,7.926042739,100,113,10.52642545,9.073513877,7.113121045,8.83541277,510,18,440,32,528,472
13,1000,10,7.7,28,55,945,30,12,13,55,8.504850168,102,116,10.6688121,9.278308524,7.425823556,9.575278958,481,17,464,38,498,502
10,1000,10,7.7,28,59,952,32,6,10,48,8.490752978,106,106,10.52217017,9.336252502,7.700173023,9.28450159,487,14,465,34,501,499
11,1000,10,7.7,28,57,949,24,13,14,51,8.306700059,105,89,10.292514,9.377908973,7.908070001,8.724934874,491,21,458,30,512,488
14,1000,10,7.7,28,55,941,35,14,10,59,8.408088223,86,107,10.4575743,9.135141803,7.81864291,8.937134965,446,27,495,32,473,527
16,1000,10,7.7,28,33,942,27,18,13,58,7.696777454,96,102,10.28727057,9.243988305,6.903463424,8.549343154,500,18,442,40,518,482
12,1000,10,7.7,28,56,956,28,8,8,44,8.225116036,94,103,10.50907195,9.024227674,7.878531957,8.533700348,450,21,506,23,471,529
9,1000,10,7.7,28,60,951,32,9,8,49,8.45122762,104,90,10.87228018,9.130438793,8.05383317,8.878302984,505,13,446,36,518,482
15,1000,10,7.7,28,55,951,32,10,7,49,7.927722113,104,106,10.52295925,9.093580842,7.115736218,8.836045318,510,18,441,31,528,472
13,1000,10,7.7,28,56,946,30,12,12,54,8.538315125,102,122,10.65501409,9.285892421,7.460381467,9.607659671,482,16,464,38,498,502
10,1000,10,7.7,28,60,950,35,6,9,50,8.514748409,97,112,10.51825934,9.354945269,7.725993291,9.30666487,487,14,463,36,501,499
11,1000,10,7.7,28,58,949,24,13,14,51,8.348511564,91,109,10.2822606,9.383958678,7.9621682,8.75385542,491,21,458,30,512,488
14,1000,10,7.7,28,56,942,35,14,9,58,8.418182344,100,122,10.47328492,9.133781991,7.880034912,8.901187535,446,27,496,31,473,527
12,1000,10,7.7,28,57,956,29,8,7,44,8.236251509,103,115,10.51636923,9.024387441,7.903016825,8.532950064,450,21,506,23,471,529
9,1000,10,7.7,28,61,950,33,9,8,50,8.469024171,107,122,10.87736887,9.118802763,8.03254272,8.938105896,506,12,444,38,518,482
15,1000,10,7.7,28,56,951,33,10,6,49,7.94502588,95,107,10.5295398,9.093128343,7.139815624,8.845769556,510,18,441,31,528,472
13,1000,10,7.7,28,57,947,30,11,12,53,8.562298061,100,116,10.6792261,9.283139832,7.509666021,9.606542595,482,16,465,37,498,502
16,1000,10,7.7,28,34,941,28,18,13,59,7.719901193,86,98,10.28550419,9.244728437,6.932817975,8.565770709,499,19,442,40,518,482
10,1000,10,7.7,28,61,950,35,7,8,50,8.500482474,109,112,10.52158733,9.354623829,7.679002417,9.325255037,489,12,461,38,501,499
11,1000,10,7.7,28,59,948,25,13,14,52,8.342890802,100,113,10.30194699,9.388825032,7.967463823,8.736781402,491,21,457,31,512,488
14,1000,10,7.7,28,57,939,37,15,9,61,8.425480619,103,121,10.47023246,9.148712273,7.87510477,8.919461219,445,28,494,33,473,527
12,1000,10,7.7,28,58,956,29,8,7,44,8.238344449,104,114,10.50612012,9.045715203,7.905860242,8.534374812,450,21,506,23,471,529
9,1000,10,7.7,28,62,948,34,10,8,52,8.521300987,90,126,10.87472271,9.116580065,8.069874523,9.006443951,504,14,444,38,518,482
15,1000,10,7.7,28,57,952,31,11,6,48,7.957127251,103,104,10.53740659,9.112151438,7.149025848,8.861105091,511,17,441,31,528,472
13,1000,10,7.7,28,58,947,31,11,11,53,8.600159252,92,91,10.67600101,9.293412659,7.52234262,9.669387703,482,16,465,37,498,502
16,1000,10,7.7,28,35,943,27,17,13,57,7.716130492,112,123,10.28829379,9.236908971,6.938424375,8.551922544,499,19,444,38,518,482
10,1000,10,7.7,28,62,950,35,6,9,50,8.515060682,112,94,10.53837647,9.344401029,7.691483439,9.341938837,489,12,461,38,501,499
11,1000,10,7.7,28,60,948,26,13,13,52,8.354675345,117,127,10.30399792,9.368369868,7.966889779,8.761532332,491,21,457,31,512,488
14,1000,10,7.7,28,58,941,34,16,9,59,8.424494169,94,118,10.49165797,9.157986609,7.875586282,8.917157224,446,27,495,32,473,527
12,1000,10,7.7,28,59,956,29,7,8,44,8.254150301,94,110,10.51980434,9.059020314,7.937340216,8.536225064,450,21,506,23,471,529
9,1000,10,7.7,28,63,949,34,9,8,51,8.542298781,96,115,10.8727433,9.120106222,8.077377788,9.041944163,505,13,444,38,518,482
15,1000,10,7.7,28,58,953,28,13,6,47,7.952344679,109,118,10.54265012,9.120202961,7.134415518,8.867316284,511,17,442,30,528,472
13,1000,10,7.7,28,59,947,31,11,11,53,8.60432808,104,113,10.69100362,9.282118468,7.543816575,9.656389294,483,15,464,38,498,502
16,1000,10,7.7,28,36,945,26,15,14,55,7.763941259,87,102,10.30263219,9.242172394,6.969134552,8.618111122,501,17,444,38,518,482
10,1000,10,7.7,28,63,950,34,7,9,50,8.558147144,96,117,10.55991163,9.341627986,7.718434656,9.401225214,489,12,461,38,501,499
11,1000,10,7.7,28,61,946,28,13,13,54,8.3726059,88,117,10.31479727,9.378477107,7.978583571,8.786006376,490,22,456,32,512,488
14,1000,10,7.7,28,59,941,35,15,9,59,8.444065177,94,104,10.49364789,9.16004445,7.879645815,8.950650296,447,26,494,33,473,527
9,1000,10,7.7,28,64,948,34,10,8,52,8.586698289,97,121,10.86515021,9.126274956,8.100121315,9.109617111,505,13,443,39,518,482
12,1000,10,7.7,28,60,955,30,7,8,45,8.267704359,89,99,10.53493771,9.062810852,7.957019337,8.544325617,450,21,505,24,471,529
15,1000,10,7.7,28,59,952,29,14,5,48,7.980895292,111,100,10.57763563,9.145442947,7.191919155,8.863478768,510,18,442,30,528,472
13,1000,10,7.7,28,60,949,31,9,11,51,8.585355923,111,119,10.70395655,9.287290923,7.54753316,9.614909182,483,15,466,36,498,502
10,1000,10,7.7,28,64,951,32,8,9,49,8.569542494,109,107,10.57900063,9.337415507,7.750592611,9.391774742,489,12,462,37,501,499
16,1000,10,7.7,28,37,945,26,15,14,55,7.789621543,113,97,10.30535393,9.254637017,7.011731328,8.625611442,501,17,444,38,518,482
11,1000,10,7.7,28,62,945,29,13,13,55,8.402191916,94,122,10.31838525,9.387920065,8.017284516,8.806029189,489,23,456,32,512,488
14,1000,10,7.7,28,60,942,34,15,9,58,8.435149852,98,126,10.51316766,9.179079824,7.918436806,8.898916969,447,26,495,32,473,527
9,1000,10,7.7,28,65,947,34,11,8,53,8.621168787,102,135,10.8638539,9.124408541,8.123274171,9.156250554,505,13,442,40,518,482
12,1000,10,7.7,28,61,953,32,7,8,47,8.275885823,92,123,10.54970125,9.050356228,7.980419815,8.538956692,448,23,505,24,471,529
15,1000,10,7.7,28,60,952,29,14,5,48,8.044313921,82,106,10.57847152,9.137741104,7.221004315,8.965304328,510,18,442,30,528,472
13,1000,10,7.7,28,61,947,35,9,9,53,8.57584664,102,117,10.71401711,9.301412869,7.572596332,9.571102921,481,17,466,36,498,502
10,1000,10,7.7,28,65,951,32,8,9,49,8.586244868,101,101,10.58766892,9.338093829,7.78881289,9.386872966,489,12,462,37,501,499
11,1000,10,7.7,28,63,944,30,13,13,56,8.438052254,99,122,10.32671908,9.376721439,8.053817812,8.841183473,488,24,456,32,512,488
14,1000,10,7.7,28,61,940,36,14,10,60,8.441685158,103,107,10.50686187,9.191828713,7.902201109,8.925890007,447,26,493,34,473,527
16,1000,10,7.7,28,38,945,26,15,14,55,7.801839675,82,129,10.32915728,9.254781195,7.018919314,8.643235416,501,17,444,38,518,482
9,1000,10,7.7,28,66,947,34,11,8,53,8.651499494,107,97,10.87822788,9.130508033,8.125932987,9.216319932,505,13,442,40,518,482
15,1000,10,7.7,28,61,951,30,14,5,49,8.078470299,110,120,10.59019204,9.146096733,7.276133443,8.975999663,509,19,442,30,528,472
12,1000,10,7.7,28,62,952,32,8,8,48,8.325559456,96,104,10.55928008,9.049755808,8.053387953,8.567889849,448,23,504,25,471,529
13,1000,10,7.7,28,62,949,33,9,9,51,8.585846316,100,114,10.72411009,9.29814833,7.589689338,9.574065787,481,17,468,34,498,502
10,1000,10,7.7,28,66,952,32,7,9,48,8.617253011,97,120,10.56937372,9.359346838,7.831507285,9.406148018,489,12,463,36,501,499
11,1000,10,7.7,28,64,944,32,13,11,56,8.452663392,101,119,10.32394659,9.374922158,8.119463789,8.802249859,488,24,456,32,512,488
14,1000,10,7.7,28,62,940,37,14,9,60,8.467286694,95,108,10.50615536,9.201721193,7.948312468,8.933083294,447,26,493,34,473,527
9,1000,10,7.7,28,67,949,32,11,8,51,8.655151464,77,124,10.88523043,9.139837783,8.157043474,9.190462541,505,13,444,38,518,482
15,1000,10,7.7,28,62,952,29,14,5,48,8.094382308,100,107,10.59520243,9.157449712,7.315229905,8.965976522,509,19,443,29,528,472
12,1000,10,7.7,28,63,951,33,8,8,49,8.330843953,103,100,10.55934506,9.079099629,8.071367788,8.561870936,448,23,503,26,471,529
13,1000,10,7.7,28,63,947,33,11,9,53,8.64259249,93,103,10.72809561,9.293749421,7.649923011,9.627352252,482,16,465,37,498,502
16,1000,10,7.7,28,39,947,25,14,14,53,7.782956442,81,115,10.33349473,9.268854172,7.006724783,8.61716391,502,16,445,37,518,482
10,1000,10,7.7,28,67,951,33,7,9,49,8.621163247,98,138,10.5797126,9.367257275,7.841816603,9.403633524,488,13,463,36,501,499
11,1000,10,7.7,28,65,943,32,14,11,57,8.460289159,80,117,10.32597913,9.400654202,8.123662464,8.813471266,487,25,456,32,512,488
14,1000,10,7.7,28,63,940,36,15,9,60,8.509993241,96,97,10.53317437,9.208917916,8.003196983,8.964859713,447,26,493,34,473,527
9,1000,10,7.7,28,68,949,32,11,8,51,8.701209942,98,108,10.89465818,9.126341568,8.247241316,9.189084938,504,14,445,37,518,482
15,1000,10,7.7,28,63,952,28,15,5,48,8.126008992,98,107,10.57831083,9.142963465,7.366450644,8.975684432,509,19,443,29,528,472
12,1000,10,7.7,28,64,951,32,9,8,49,8.353997421,100,91,10.56305637,9.075109901,8.11566528,8.566198629,447,24,504,25,471,529
13,1000,10,7.7,28,64,947,33,11,9,53,8.688069187,102,122,10.74148991,9.289687802,7.702637898,9.665648434,482,16,465,37,498,502
16,1000,10,7.7,28,40,949,25,12,14,51,7.785560446,88,101,10.33699686,9.25628671,7.028421848,8.599248815,502,16,447,35,518,482
10,1000,10,7.7,28,68,952,32,7,9,48,8.650979508,103,111,10.58563591,9.373041194,7.856964994,9.448176444,488,13,464,35,501,499
11,1000,10,7.7,28,66,944,31,14,11,56,8.49821041,110,107,10.32529622,9.419057491,8.15858295,8.85454086,487,25,457,31,512,488
14,1000,10,7.7,28,64,940,36,15,9,60,8.505409136,94,104,10.56262604,9.215850774,7.961830347,8.993289149,447,26,493,34,473,527
9,1000,10,7.7,28,69,950,32,11,7,50,8.711348742,87,114,10.91514922,9.129018908,8.286547796,9.167877559,505,13,445,37,518,482
15,1000,10,7.7,28,64,953,27,15,5,47,8.156902227,99,101,10.57202878,9.139541389,7.405586467,8.997357145,509,19,444,28,528,472
12,1000,10,7.7,28,65,952,29,11,8,48,8.352869878,119,121,10.54323068,9.067839229,8.109949798,8.569155999,447,24,505,24,471,529
13,1000,10,7.7,28,65,948,32,11,9,52,8.708662231,98,103,10.75664231,9.276605405,7.748777516,9.660898462,482,16,466,36,498,502
16,1000,10,7.7,28,41,950,25,11,14,50,7.783471081,95,115,10.32012061,9.258580706,7.05035543,8.571342258,502,16,448,34,518,482
